advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Grüner Fisher Investments		138832469593845	Facebook	1k_5k	1k - 5k	5	1	399995	170000	24995	5000
Zero Waste Produce Bags		195587574474388	Facebook	1k_5k	1k - 5k	3	1	397956	198979	7920	1584
European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
We are the 52%	We are the 52%	466744973727718	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
EU Watch	EU Watch	136146920436020	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Hoxton Capital Management		353185345195139	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Aldi Careers UK		793837030669793	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Assassin's Creed		558006767610457	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Newry, Mourne and Down District Council		740037796093669	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	1k_5k	1k - 5k	1	1	391052	195526	454	90
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	1k_5k	1k - 5k	1	1	391052	195526	454	90
Sylwia Spurek		1967695263556184	Facebook	1k_5k	1k - 5k	1	1	391052	195526	454	90
Fidesz	Fidesz	9844779306	Facebook	1k_5k	1k - 5k	2	1	381914	163678	1688	675
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	1k_5k	1k - 5k	5	1	371615	185808	2439	487
Labour East	The Labour Party	407402162736656	Facebook	1k_5k	1k - 5k	6	1	368889	160756	11286	3354
Kospel S.A.		105979422814402	Facebook	1k_5k	1k - 5k	3	1	351946	156420	1364	272
eToro		105255116217636	Facebook	1k_5k	1k - 5k	3	1	350409	175205	7796	1559
Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	1k_5k	1k - 5k	1	1	329975	131990	3817	763
thortful		812242295466529	Facebook	1k_5k	1k - 5k	1	1	329975	131990	3817	763
Milaap		315603771494	Facebook	1k_5k	1k - 5k	1	1	327025	130810	831	415
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	1k_5k	1k - 5k	2	1	325164	139356	975	195
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	1k_5k	1k - 5k	2	1	315869	157935	1825	913
Politictee Correct		292246704741314	Facebook	1k_5k	1k - 5k	2	1	315869	157935	1825	913
Animal Equality UK		2047806148766050	Facebook	1k_5k	1k - 5k	3	1	315868	157935	2738	1370
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	1k_5k	1k - 5k	6	1	302894	104068	8382	3048
Sex og Samfund		250994288337708	Facebook	1k_5k	1k - 5k	2	1	300275	150138	10051	2010
Miséricorde pour l'Humanité France		596904657000107	Facebook	1k_5k	1k - 5k	1	1	292008	116803	2598	519
Finance Daily News		2117924301862866	Facebook	1k_5k	1k - 5k	1	1	292008	116803	2598	519
Smart Money		301938383792173	Facebook	1k_5k	1k - 5k	3	1	292007	146004	7796	1559
SE Energi & Klima		169900309711559	Facebook	1k_5k	1k - 5k	1	1	289456	115782	775	387
Bikezac - By Cobags		292443537522136	Facebook	1k_5k	1k - 5k	1	1	289456	115782	775	387
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	1k_5k	1k - 5k	2	1	278712	116130	975	195
Johan Danielsson	LO Sverige	636103536446815	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
Svenska kyrkans internationella arbete		197334613725511	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
Stryktipset - Svenska Spel Sport & Casino		310136262442458	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
SOS Barnbyar		133536819999319	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
Centerpartiet	Centerpartiet	12690894340	Facebook	1k_5k	1k - 5k	4	1	277700	122189	10286	2057
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	1k_5k	1k - 5k	1	1	272796	109118	844	337
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	1k_5k	1k - 5k	1	1	272796	109118	844	337
Socialdemokratiet		41459763029	Facebook	1k_5k	1k - 5k	3	1	265919	132960	6575	1780
Lizette Risgaard		547601668763372	Facebook	1k_5k	1k - 5k	3	1	265919	132960	6575	1780
West Midlands Labour	The Labour Party	1243222025739706	Facebook	1k_5k	1k - 5k	2	1	263979	131990	7635	1527
Pet Drugs Online		266405059207	Facebook	1k_5k	1k - 5k	2	1	263979	131990	7635	1527
InFacts	InFacts	678120165658753	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
Liverpool for Europe - Public page	#ProjectHope	521150731417045	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
Scottish Labour Party	Scottish Labour	310039442421596	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
National Theatre		9212864972	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
North of Tyne Combined Authority	Northumberland County Council	1813712485335415	Facebook	1k_5k	1k - 5k	3	1	236900	118451	2738	1370
Greenpeace Polska		32104614789	Facebook	1k_5k	1k - 5k	3	1	234630	117315	1364	272
Video News		329122497569429	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Zapatos		266384480473840	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	1k_5k	1k - 5k	2	1	222161	111081	5143	1028
Go Climate Neutral	Go Climate Neutral	1797724450537743	Facebook	1k_5k	1k - 5k	2	1	222161	111081	5143	1028
JW3	JW3	6587671199	Facebook	1k_5k	1k - 5k	2	1	210956	105479	4730	1220
Co-operative Party		7569385657	Facebook	1k_5k	1k - 5k	2	1	210956	105479	4730	1220
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Andreas Schieder	SPÖ	290881691011354	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Alperia		200474896635518	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Cowboy		124367788234189	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Työehtoshoppailu		1602354766564898	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Campagne nationale d’économie d’énergie		293095048144707	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Jürgen Todenhöfer		12084075837	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
2 Min Ecologie		433170297221149	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Saine Abondance		2106701562887023	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Pompes à Chaleur		464568377211278	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Prime Énergie		426045577958757	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Impôt et Solutions.fr		190645890956184	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Firmiamo.it		280104908718244	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
SOS-Kinderdörfer weltweit		56497026719	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Mikko Kiesiläinen		993610757425045	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
WWF Deutschland		218786540044	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Un citoyen 2019		415805709187581	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Le saviez vous ?		170543420313315	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Simulation Energétique		562488297524492	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Luchterhand Literaturverlag		341410458159	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Smart Solutions Qualified people for you		401154619963846	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
SOS Colabora		351877478951783	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Photovoltaik Angebote		154225911862559	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Web Summit		294067420659309	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
SECIB Immobilier		378027698975144	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Give me a Chance		596466710820200	Facebook	1k_5k	1k - 5k	2	1	199998	100000	9998	2000
CFER		305254440031170	Facebook	1k_5k	1k - 5k	2	1	199998	100000	9998	2000
More In Common		199254923808679	Facebook	1k_5k	1k - 5k	2	1	197984	98992	7635	1527
Facebook	Facebook	528572717569139	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Era Nowych Kobiet by Joanna Przetakiewicz		286813672006320	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Reform Judaism in Israel		118714234854754	Facebook	1k_5k	1k - 5k	2	1	186649	71266	847	169
SNE		1703448029710053	Facebook	1k_5k	1k - 5k	2	1	175204	87602	5197	1039
Dude Dad		154100984604961	Facebook	1k_5k	1k - 5k	2	1	175204	87602	5197	1039
AxiTrader		246531992036010	Facebook	1k_5k	1k - 5k	1	1	168221	84111	2620	524
De		934096290121472	Facebook	1k_5k	1k - 5k	1	1	168221	84111	2620	524
LCLC - Lithuanian City of London Club - Londono Sičio Lietuvių Klubas	Lithuanian City of London Club	246201282926079	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
International Animal Rescue	International Animal Rescue 	8539814909	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Labour North West	the Labour Party	61950489543	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
City of Chester Conservatives	City of Chester Conservatives	1330632286968061	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Concern Worldwide UK	Concern Worldwide UK	310531132443420	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Derby City Council	Derby City Council	28750720737	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Reprieve	Reprieve	107485499287	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Fairtrade Foundation	The Fairtrade Foundation	88845925295	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Manchester For Europe	Manchester for Europe	1936534083277140	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
SeeMore		1546319045688366	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Bristol for Europe	#ProjectHope	1564824773823879	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
The News Dump	The News Dump	210909392847421	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Scottish Family Party	Scottish Family Party	1313354295370593	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
MoneyWeek	MoneyWeek	110326662354766	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Openreach		134197403966593	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
The Women's Equality Party	The Women's Equality Party	1567955710156124	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
UCU - University and College Union	University and College Union	1446863375581750	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Coalition for Reform in Political Advertising UK	Alex Tait on behalf of The Coalition for Reform in Political Advertising 	275297063168071	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
KATHARINE HAMNETT		322018314523210	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Theresa May	The Conservative Party	1348528641830572	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Disney Junior (UK)		212291995464063	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Notjust		1654288804621331	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Nord-Lock Group		504735979920007	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	1k_5k	1k - 5k	2	1	156420	78210	909	181
Extinction Rebellion		239675493315233	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Stockport For Europe	#ProjectHope	1498877030176201	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Dorset for Europe	Dorset For Europe	205664403208769	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Bath for Europe	#ProjectHope	341079676234366	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
SerpsReviews		198617470161635	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
First Investments		1363082423819663	Facebook	1k_5k	1k - 5k	2	1	118450	47380	1825	913
The Phoenix comic		103290893094955	Facebook	1k_5k	1k - 5k	2	1	118450	47380	1825	913
International Rescue Committee - Europe		220543443746	Facebook	1k_5k	1k - 5k	3	1	118449	23690	2738	1370
Rosatom Global		1828572300805912	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
Eclairelavie		475156612973063	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
Games area		2075127812758129	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
FXCM Deutschland		135468543147955	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
ExxonMobil		925007000949719	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
SF Amager KBH		262391220488874	Facebook	1k_5k	1k - 5k	1	1	115782	57891	775	387
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	1k_5k	1k - 5k	2	1	115781	57891	1550	775
Johan Nissinen		429354810518636	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Unionen		175656912484553	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
En bättre framtid		1173808162671999	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
UNICEF Sverige		59324455950	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Forsmarks kärnkraftverk		169746503070808	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
e.on		369122343101775	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Peterborough Labour Party	The Labour Party	927033024024138	Facebook	1k_5k	1k - 5k	2	1	105477	40894	4730	1220
It's Canada Time - itscanadatime		974459525936546	Facebook	1k_5k	1k - 5k	3	1	101807	40723	1271	254
Christian Leysen	Christian Leysen	403864600161608	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Eco Environnement		189035588239320	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Soluzione Tasse		1678747585696511	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Keimster		395030544181100	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Litere.net	litere.net	1504323906337545	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
USR Diaspora	USR Diaspora	1793510380925494	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Vasile Cristian Lungu		167669676772029	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Departamentul pentru Turism - Partidul Social Democrat		339973510194748	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Consiliul Județean Neamț		277175176075548	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Partidul Mișcarea Populară - Organizația Municipală Cluj-Napoca		2081882595470333	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Peter Gibson For Darlington	The Conservative Party	265680680782145	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Renew	Renew  Party	1923371311278106	Facebook	1k_5k	1k - 5k	2	1	78966	15793	1825	913
Vote Hoult	The Social Co. Limited	2291808890907656	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Reignite	Reignite	702922223165890	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
North Yorkshire for Europe	#ProjectHope	355948888228233	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Dehenna Davison Fareham	The Conservative Party 	685350048217874	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Chris Green	Chris Green MP	249684318543741	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Marc Tierney, Carms West & South Pembs	Carms West & South Pembrokeshire Labour Party	734997656574635	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Labour South West	The Labour Party	673238736142723	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Women for a People's Vote	Women for a People's Vote	235989320458995	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
My Pension Expert		182455928490394	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Belinda Loveluck-Edwards Labour	Welsh Labour	1657123517714893	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
StandUp4Brexit	StandUp4Brexit	314028075829732	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Prospect Magazine		160709211871	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
The Coaching Academy		46724290337	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Paweł Bejda	Bejda Paweł 	587380481330698	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Wrocław - Tu żyję, tu oddycham		354842004935437	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Dover and Deal Conservatives	Daniel Friend	169621793712033	Facebook	1k_5k	1k - 5k	1	1	65994	32997	3817	763
The Jewish Leadership Council	The Jewish Leadership Council	117103555036195	Facebook	1k_5k	1k - 5k	1	1	65994	32997	3817	763
Somerset LOVEs Europe	#ProjectHope	1701975076791930	Facebook	1k_5k	1k - 5k	1	1	65994	32997	3817	763
Shaun Bailey	London Conservatives	6598574226	Facebook	1k_5k	1k - 5k	1	1	65994	32997	3817	763
Coolmic		2080256475322790	Facebook	1k_5k	1k - 5k	3	1	60964	21337	1480	740
Sirpa Pietikäinen		140188405326	Facebook	1k_5k	1k - 5k	1	1	58401	29200	2598	519
FXCM		295893618176	Facebook	1k_5k	1k - 5k	1	1	58401	29200	2598	519
Vegas Live Community		1024725667661429	Facebook	1k_5k	1k - 5k	1	1	58401	29200	2598	519
Røde Kors		65929129383	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Giv Klimaet Lov		445657632847922	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
UNHCR Danmark		924692171033381	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Scope		358706239805	Facebook	1k_5k	1k - 5k	2	1	40892	10547	4730	1220
Rob Moore		133817736656354	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
Matthew Offord MP	The Conservative Party	324070087738168	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
Andrea Jenkyns	The Conservative Party	445142002188801	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
Chapterful		475379995985931	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
Assets For Life		1536572196655036	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
300Gospodarka		913279165534005	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Adam Bielan		228951150597089	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Fundacja Avalon		195947557131612	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Instytut Pileckiego		600269386793704	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Yonivers		497007406981330	Facebook	1k_5k	1k - 5k	2	1	33935	6787	847	169
Online Trading Academy		328255550563255	Facebook	1k_5k	1k - 5k	1	1	29200	5840	2598	519
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	1k_5k	1k - 5k	1	1	28945	5789	775	387
Alternativet		676061179094769	Facebook	1k_5k	1k - 5k	1	1	28945	5789	775	387
Tomáš Zdechovský		275042429350706	Facebook	1k_5k	1k - 5k	3	1	18749	8333	121	24
ČSSD	ČSSD	111041662264882	Facebook	1k_5k	1k - 5k	1	1	4166	2083	40	8
Svobodní		43855944703	Facebook	1k_5k	1k - 5k	1	1	4166	2083	40	8
Amnesty International ČR		55408246161	Facebook	1k_5k	1k - 5k	1	1	4166	2083	40	8
