gender_code_filter	gender_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	Jörgen Warborn EU-kandidat		56002955332	Facebook	98	1	717601	185872	7557	1897
f	female	Røde Kors		65929129383	Facebook	26	1	717104	173732	7610	2428
f	female	JW3	JW3	6587671199	Facebook	17	1	715034	272038	7119	1560
f	female	DIE LINKE. NRW		150480805043795	Facebook	26	1	714815	220121	5150	862
f	female	USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	78	1	710039	237373	1221	163
f	female	VVD		121264564551002	Facebook	34	1	706638	295607	2335	329
f	female	Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	28	1	706255	199118	2155	107
f	female	RefugiadosSOS		550220551831041	Facebook	582	1	706204	88087	36705	143
f	female	Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	48	1	706180	322186	4700	535
f	female	Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	16	1	705205	258701	1265	436
f	female	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	41	1	703081	253027	2308	244
f	female	Scottish Labour Party	Scottish Labour	310039442421596	Facebook	36	1	699334	280606	8586	1823
f	female	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	179	1	698658	182497	9140	57
f	female	National Theatre		9212864972	Facebook	38	1	698552	257716	5048	897
f	female	Liam Byrne	Liam Byrne MP	147894618876725	Facebook	62	1	698277	151954	3558	243
f	female	Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	29	1	697874	230916	1988	325
f	female	Saine Abondance		2106701562887023	Facebook	24	1	697774	286969	7858	1971
f	female	Kelemen Hunor	RMDSZ	175293925828191	Facebook	41	1	694934	164879	1138	177
f	female	WWF Scotland	WWF Scotland	143664152344192	Facebook	10	1	694866	307498	4508	1552
f	female	Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	13	1	694743	263080	12714	2890
f	female	Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	42	1	693334	255013	16563	4458
f	female	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	33	1	692198	265798	2850	414
f	female	ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	20	1	692114	307899	1456	145
f	female	UNICEF Sverige		59324455950	Facebook	15	1	690172	283900	7495	2085
f	female	Fianna Fáil	Fianna Fáil	222629035132	Facebook	37	1	688566	215540	2639	265
f	female	Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	24	1	686063	250088	2793	442
f	female	Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	135	1	685631	158437	6007	0
f	female	European GNSS Agency		128217567344601	Facebook	3	1	685286	314015	2566	799
f	female	Care2		25852730092	Facebook	13	1	684098	261983	6903	1316
f	female	Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	41	1	683750	223796	1357	0
f	female	Elena Gentile	Elena Gentile	1426435657576038	Facebook	44	1	683053	208706	1813	0
f	female	Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	174	1	680706	179798	13671	733
f	female	Enhedslisten	Enhedslisten	223040066022	Facebook	42	1	677517	197997	4077	1203
f	female	Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	15	1	675734	290744	877	147
f	female	Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	17	1	674982	164999	4184	916
f	female	Dr Sannas		432084333637525	Facebook	35	1	674463	157092	6371	1368
f	female	Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	27	1	671165	253057	2508	449
f	female	Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	26	1	669710	275382	2479	554
f	female	HLAS	První prezidentská	320144481956623	Facebook	163	1	669519	183800	2045	509
f	female	Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	101	1	669453	163772	4872	145
f	female	European Parliament Office in Cyprus		205478755729	Facebook	9	1	665992	297985	3080	575
f	female	Uppsala kommun	Uppsala kommun	104760926229060	Facebook	64	1	662707	151474	4090	1066
f	female	Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	16	1	659982	268418	2768	477
f	female	UK Government Scotland		159100234275780	Facebook	2	1	656253	328127	3508	701
f	female	Fundação Calouste Gulbenkian		49386033906	Facebook	1	1	655782	327891	327	65
f	female	Bouzidi Mourad		1840451052913778	Facebook	4	1	654934	292264	502	95
f	female	SPD Mannheim	SPD Mannheim	417906251607978	Facebook	27	1	654648	253801	3532	843
f	female	Keskusta	Suomen Keskusta	55312855747	Facebook	33	1	653925	159034	2882	310
f	female	Feudo Arancio		1430685883840905	Facebook	4	1	653651	319857	2829	550
f	female	Jorge Azcón	Partido Popular Ayuntamiento de Zaragoza	1005758609559650	Facebook	271	1	653320	137825	18900	48
f	female	Plan International France		100707905881	Facebook	62	1	652613	158518	6937	608
f	female	Folkekirkens Nødhjælp		276770505228	Facebook	78	1	652502	165569	4377	1014
f	female	5Pillars	5 Pillars	490858150969676	Facebook	10	1	651502	301529	6413	1328
f	female	Schwarzkopf Professional		150101695010185	Facebook	5	1	651033	301089	548	175
f	female	Your Everyday Korean		1446749008800347	Facebook	4	1	649994	309999	395	0
f	female	Bas Eickhout	GroenLinks	208578955894331	Facebook	50	1	649221	210095	6531	1449
f	female	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	17	1	646063	261296	3922	677
f	female	Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	26	1	643714	164089	1745	346
f	female	Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	10	1	643334	299259	864	168
f	female	Urmas Paet	Paet Urmas	223092011815453	Facebook	43	1	635418	140852	2944	107
f	female	ALDE Sector 6		428872677299268	Facebook	28	1	630971	152999	1254	168
f	female	Milaap		315603771494	Facebook	30	1	630021	212852	1710	489
f	female	Walsall Labour	The Labour Party	1933361683443372	Facebook	26	1	628368	127226	5638	1026
f	female	Veganuary		170911309781648	Facebook	22	1	628091	194508	2087	0
f	female	Wydawnictwo AGORA		336438736394843	Facebook	14	1	625968	287149	240	12
f	female	Tretti		250791121791	Facebook	5	1	625788	251723	1318	301
f	female	Miroslav Beblavý SPOLU - občianska demokracia	SPOLU - občianska demokracia	312985238719495	Facebook	59	1	625606	184915	2728	58
f	female	Forza Italia		172265396249029	Facebook	14	1	625567	238495	5580	1060
f	female	SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	67	1	625522	144124	3043	208
f	female	KDU-ČSL	KDU-ČSL	251656685576	Facebook	58	1	624558	237563	1777	422
f	female	Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	35	1	624441	166860	1887	267
f	female	Assets For Life		1536572196655036	Facebook	50	1	623595	139450	8521	1651
f	female	Siegfried Muresan		731035500293728	Facebook	5	1	621540	244226	260	52
f	female	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	29	1	620954	235593	2575	339
f	female	Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	185	1	620160	149473	13091	555
f	female	Women for Election	Women for Election	115885998520125	Facebook	10	1	619989	249999	3390	599
f	female	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	74	1	619876	135419	3298	0
f	female	More In Common		199254923808679	Facebook	3	1	618318	269876	17934	6315
f	female	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	46	1	617505	165729	2680	596
f	female	foodwatch France		194934737335658	Facebook	14	1	617372	213282	7857	1481
f	female	Dansk.nl		39128216655	Facebook	12	1	616987	215999	2387	300
f	female	Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	15	1	616902	155983	10375	2304
f	female	Morvai Krisztina		282077899700	Facebook	5	1	615850	301854	912	298
f	female	World Bank		153371894688575	Facebook	40	1	615344	227753	1676	143
f	female	Reservix	Reservix GmbH	135158439833197	Facebook	27	1	614203	128639	2244	0
f	female	Ebba Busch Thor		661702230515862	Facebook	33	1	613490	141497	3930	944
f	female	nucao		1285780774784882	Facebook	16	1	613395	247774	2748	381
f	female	China Xinhua News		338109312883186	Facebook	5	1	612886	298361	337	63
f	female	Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	11	1	611792	239414	1257	306
f	female	TOMS		751135974919667	Facebook	4	1	609996	225000	6096	1200
f	female	Eclairelavie		475156612973063	Facebook	36	1	608675	206306	8636	1498
f	female	Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	75	1	608030	153458	3244	30
f	female	Danske Medier	Danske Medier	300107073389986	Facebook	47	1	607949	186297	2714	706
f	female	Volt Deutschland	Volt Deutschland	134209407129787	Facebook	909	1	607656	94289	30834	33
f	female	Social Media Ads	Alexander Dietrich	561953460655717	Facebook	56	1	607524	133934	2362	0
f	female	MBRC		1853495178284518	Facebook	97	1	607502	164548	6115	623
f	female	Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	32	1	605618	207282	5896	1479
f	female	SECIB Immobilier		378027698975144	Facebook	24	1	605121	226290	7489	2166
f	female	Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	6	1	604450	257329	240	19
f	female	Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	127	1	603716	158444	5895	42
f	female	Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	31	1	603380	227993	1567	257
f	female	Proud of Our Pride		400548670511219	Facebook	52	1	601518	137965	3339	0
f	female	Le 1		850828794934579	Facebook	23	1	601181	220218	1203	36
f	female	Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	26	1	600059	216805	2387	308
f	female	Sverigedemokraterna Värmlands län		336384546384299	Facebook	40	1	599846	166705	5349	1505
f	female	Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	5	1	599822	273886	215	40
f	female	Rosatom Global		1828572300805912	Facebook	12	1	599481	250222	5249	1481
f	female	Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	50	1	596138	129196	2842	135
f	female	Syre		1531320107133721	Facebook	76	1	595402	145052	7684	2102
f	female	L'OCCITANE en Provence		161197393938517	Facebook	5	1	594607	233096	2071	808
f	female	Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	31	1	593065	148344	3635	524
f	female	Simple Politics		1052029294841900	Facebook	2	1	591038	236415	1366	683
f	female	Miriam Cates	The Conservative Party	349846382192653	Facebook	17	1	590457	277422	1931	370
f	female	Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości 	612725748801524	Facebook	43	1	589566	233074	1115	294
f	female	Firmiamo.it		280104908718244	Facebook	11	1	589465	291608	6407	1446
f	female	Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	34	1	589333	192435	5831	1520
f	female	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	47	1	589274	196948	5760	953
f	female	France Soleil		1928798227141536	Facebook	14	1	587049	276022	7723	2674
f	female	Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	30	1	586361	218190	770	295
f	female	Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	52	1	584614	166782	2437	36
f	female	Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	32	1	584040	131876	1501	311
f	female	Satronik - Pompy Ciepła		276627982527247	Facebook	6	1	583951	240202	269	53
f	female	Labour East	The Labour Party	407402162736656	Facebook	22	1	582955	229503	12397	3368
f	female	Ipswich Labour	The Labour Party. Promoted by John Cook on behalf of Ipswich Labour Party	342002108699	Facebook	122	1	581534	178456	9469	376
f	female	CDA Gelderland		133724653386228	Facebook	10	1	577519	244305	1756	450
f	female	S i världen- En rättvis värld är möjlig		229936971031161	Facebook	1	1	577203	288602	2672	534
f	female	Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	3	1	576833	281192	698	139
f	female	Sean Kelly MEP		340786422717552	Facebook	73	1	576284	196780	4618	305
f	female	Othmar Karas	Volkspartei	395638503864459	Facebook	417	1	574820	112262	17383	547
f	female	SiViaggia		762240900455909	Facebook	4	1	574783	245907	1467	494
f	female	Eclectica		1379977375431894	Facebook	1	1	574406	287203	2555	511
f	female	USR Dolj	Uniunea Salvați România	109556372802910	Facebook	27	1	573850	189814	1070	315
f	female	Leave.EU		794492093982367	Facebook	13	1	573698	286852	4426	2131
f	female	Tim Farron	Westmorland and Lonsdale Liberal Democrats	118873691462974	Facebook	38	1	572395	128468	2212	0
f	female	Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	26	1	572255	233050	2508	240
f	female	Uiu		907141939410106	Facebook	4	1	571556	222179	602	107
f	female	VoteWatch Europe		355087424564148	Facebook	6	1	570267	247798	1206	393
f	female	Tomáš Zdechovský		275042429350706	Facebook	25	1	568997	246785	3076	758
f	female	UNICEF Italia		40433567307	Facebook	9	1	568683	214785	1154	136
f	female	Per l'Italia con l'Europa		316094962276913	Facebook	4	1	567867	215985	875	165
f	female	My Nottingham	My Nottingham	103293816400733	Facebook	4	1	567711	224545	1362	632
f	female	Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	18	1	567513	223908	2049	564
f	female	The Women's Equality Party	The Women's Equality Party	1567955710156124	Facebook	18	1	566360	235498	4603	1021
f	female	Johan Danielsson	LO Sverige	636103536446815	Facebook	10	1	564411	236444	4933	1518
f	female	Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	28	1	563437	178319	5495	1695
f	female	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	789	1	560943	117085	24834	614
f	female	Matt Carthy	Carthy Matt	580216935345125	Facebook	31	1	558188	171902	2758	259
f	female	Européens Sans Frontières		668031516635463	Facebook	8	1	557755	228541	982	244
f	female	Alternativet	Alternativet	676061179094769	Facebook	13	1	557000	232267	6826	1931
f	female	ARTE in italiano		1820709954654528	Facebook	10	1	556642	220341	930	128
f	female	Van Hall Larenstein		234952503230870	Facebook	2	1	555896	277948	2778	555
f	female	Ministère Délégué Chargé des MRE et des Affaires de la Migration		700101313362955	Facebook	13	1	554826	222235	597	70
f	female	Commission Européenne en Belgique / Europese Commissie in Belgie	Commission Européenne en Belgique / Europese Commissie in Belgie	295165170561769	Facebook	9	1	553843	217369	4007	759
f	female	Zero Waste Produce Bags		195587574474388	Facebook	5	1	553757	260752	10531	2106
f	female	European Youth Forum	European Youth Forum	80161254850	Facebook	4	1	553598	270261	2768	528
f	female	Vouliwatch		627330267312880	Facebook	8	1	550156	221637	1291	527
f	female	Revista QB		1908798559359662	Facebook	1	1	548982	274491	617	123
f	female	PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	28	1	548473	140461	1587	365
f	female	Banco Mundial		152914224736727	Facebook	5	1	546469	228504	640	115
f	female	Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	13	1	545333	175615	4485	809
f	female	ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	33	1	544936	186523	2232	104
f	female	Freshly KIDS		256907081490327	Facebook	5	1	544279	257505	2460	493
f	female	Radical Pantry		531069674026158	Facebook	19	1	543980	170999	2044	199
f	female	SMER - SD	SMER - SD	102146246492040	Facebook	20	1	543695	160027	1437	98
f	female	Път на младите	Път на младите	2051476654950711	Facebook	18	1	542790	202706	1841	209
f	female	Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	16	1	542684	224279	1698	485
f	female	Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	18	1	542547	213486	2214	294
f	female	Global Game Changers		241198933439420	Facebook	5	1	540858	270292	2020	399
f	female	Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	37	1	540614	173949	4435	1141
f	female	Boris Kollar	Sme rodina	1464024763918594	Facebook	2	1	540592	216237	1080	540
f	female	Shopwala Europe		393367314768104	Facebook	24	1	539976	198000	5141	1246
f	female	Ruža Tomašić		1434305366791182	Facebook	40	1	536555	135894	1484	0
f	female	Jávor Benedek		131797633528377	Facebook	18	1	536014	164299	1518	233
f	female	MasterClass		687589164666184	Facebook	3	1	535509	267755	2382	476
f	female	Departamentul pentru Muncă și Justiție Socială	Partidul Social Democrat	1975738806067717	Facebook	2	1	534899	213960	169	68
f	female	ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	57	1	532261	161851	2546	75
f	female	OpnLttr		112818498877733	Facebook	1	1	531261	265631	306	61
f	female	Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	72	1	530076	140660	5424	1321
f	female	Manchester City Council	Manchester City Council	71409503111	Facebook	3	1	529893	230652	5048	1240
f	female	Oatly		585888148224935	Facebook	3	1	528391	216939	3886	760
f	female	Simon Clarke MP	Simon Clarke	228249960960213	Facebook	111	1	528078	138648	7013	291
f	female	Mundo Sin Fronteras		764047283950662	Facebook	451	1	527220	71348	28492	0
f	female	Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	19	1	526542	170032	1089	93
f	female	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	36	1	525977	177321	4239	771
f	female	Budapest 10-es Választókerület		757956501234552	Facebook	24	1	525840	165051	1208	251
f	female	Video News		329122497569429	Facebook	5	1	525279	216315	581	169
f	female	Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	25	1	525085	224324	961	97
f	female	CDU CSU Europa	CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament	1790920000965539	Facebook	97	1	524024	161063	4311	388
f	female	Les Congolais Debout		1405739032827831	Facebook	7	1	523019	211668	717	94
f	female	Eva Kaili	Eva Kaili	13721812367	Facebook	20	1	522738	206468	2652	444
f	female	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	23	1	521839	198831	5680	1520
f	female	Milan Uhrík - poslanec NR SR	Kotleba - Ľudová strana Naše Slovensko	193258414360612	Facebook	8	1	521626	218271	3067	842
f	female	PSOE Canarias	PSOE Canarias	271931812851156	Facebook	4	1	521408	231156	898	169
f	female	Agence Française pour la Transition Energétique		1981871332106127	Facebook	18	1	520897	219665	2127	291
f	female	ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	23	1	520578	165949	1043	258
f	female	Peter Gillo	Peter Gillo	578310722649724	Facebook	16	1	519479	180119	3745	742
f	female	Pet Drugs Online		266405059207	Facebook	19	1	516469	211591	12681	2271
f	female	Erasmus Student Network		25226723130	Facebook	2	1	516088	258044	366	73
f	female	Itthonról Otthonra		795559303924823	Facebook	1	1	515174	257587	318	159
f	female	Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	35	1	514370	217858	2842	399
f	female	Conner Rousseau	Conner Rousseau	942750852588816	Facebook	32	1	514115	120172	5167	1069
f	female	PolEXIT		2001582129931761	Facebook	17	1	513943	193868	1072	244
f	female	En grønnere planet		301647537160818	Facebook	47	1	513611	134895	4511	1158
f	female	Europe Together		140105536131109	Facebook	3	1	513251	256048	2593	511
f	female	Scribbler Cards		164244545574	Facebook	17	1	512926	180790	2770	349
f	female	Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	49	1	510290	184815	2139	133
f	female	Laut gegen Nazis		53848679944	Facebook	20	1	505607	102784	3522	619
f	female	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	20	1	505533	239398	453	92
f	female	Plan International		305413276583	Facebook	2	1	504997	200999	691	115
f	female	César Sánchez Pérez	Andres De España Serrano	296979917059627	Facebook	8	1	503042	241784	1613	288
f	female	Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	94	1	502857	118316	4319	1109
f	female	Easyavvisi.com		249781995046176	Facebook	20	1	502405	197308	1540	74
f	female	Eco friendly home		547824632336134	Facebook	1	1	499999	200000	499	99
f	female	Era Nowych Kobiet by Joanna Przetakiewicz		286813672006320	Facebook	1	1	499999	200000	1162	232
f	female	SOS Barnbyar		133536819999319	Facebook	1	1	499999	200000	4630	926
f	female	Orelia Jewellery		404191947424	Facebook	1	1	499998	199999	114	0
f	female	Gruppo PPE al Parlamento Europeo		509505115815913	Facebook	1	1	499998	199999	498	99
f	female	Kirrin Finch		1649330675279629	Facebook	1	1	499998	199999	4449	890
f	female	Jad Shwery (Choueiri)		184630398242718	Facebook	1	1	499995	199998	88	0
f	female	Amaya Fernández	PP	486996548359961	Facebook	40	1	499710	132263	2256	56
f	female	Движение ВОЛЯ		289082018098560	Facebook	1	1	499576	249788	249	49
f	female	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	36	1	499360	135600	2108	571
f	female	Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	25	1	497723	187729	1484	184
f	female	Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	20	1	497682	206821	827	232
f	female	Più Europa	Più Europa	126662574668084	Facebook	5	1	497615	217880	1282	524
f	female			0	Facebook	29	1	497271	187565	2782	267
f	female	ActionAid Italia		73493613024	Facebook	8	1	496813	193829	842	110
f	female	Europeana.eu		10261403667	Facebook	2	1	496416	211584	429	73
f	female	Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	5	1	495603	221241	1759	703
f	female	Key		1411407032496659	Facebook	2	1	494218	244811	580	281
f	female	Dr. Mohamed Elhachmi Hamdi د. محمد الهاشمي الحامدي		482273315273345	Facebook	3	1	493436	231667	261	39
f	female	Coolmic		2080256475322790	Facebook	14	1	491986	194000	7574	3530
f	female	Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	107	1	490879	158527	1722	104
f	female	CD&V Limburg	CD&V Limburg	495564387205601	Facebook	23	1	490704	114586	3942	711
f	female	Economiser Energie		286272318578056	Facebook	11	1	489256	191080	6376	1236
f	female	Co-operative Party		7569385657	Facebook	85	1	488319	165116	6834	1031
f	female	Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	25	1	486654	118782	3715	614
f	female	PROGRESĪVIE		184096511636333	Facebook	13	1	486466	201127	1330	100
f	female	Dr. Tóth Bertalan	MSZP	1425355697692924	Facebook	13	1	486366	188649	1186	407
f	female	γυρίζουμε		278308089460720	Facebook	7	1	485832	204182	3540	829
f	female	ABOUT YOU	ABOUT YOU	689801517732186	Facebook	6	1	485539	221004	4486	890
f	female	Bananamia		185686561464778	Facebook	9	1	483572	233024	507	0
f	female	Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	16	1	482811	206631	677	194
f	female	David Stellini	David Stellini	1911257335785088	Facebook	11	1	481376	215978	1549	262
f	female	one brussels	one.brussels	244157445635331	Facebook	77	1	480950	113034	4544	120
f	female	Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	3	1	480433	188087	2998	735
f	female	George Simion	George Simion	2212856535602171	Facebook	13	1	479372	170642	1072	243
f	female	Luchterhand Literaturverlag		341410458159	Facebook	9	1	478841	237458	6061	1622
f	female	crudelydrawn	crudelydrawn	222620808398959	Facebook	49	1	478759	123122	5347	101
f	female	Andrea Acconcia		428605070873992	Facebook	22	1	478315	180503	2116	259
f	female	Chroniques Du Golfe		2196850910357980	Facebook	37	1	476504	169142	1394	0
f	female	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	32	1	476192	202131	2457	243
f	female	Diakonia		42676805259	Facebook	36	1	475731	163698	1156	371
f	female	WWF Deutschland		218786540044	Facebook	6	1	475422	218133	6169	1419
f	female	Γιώργος Νικητιάδης	Georgios Nikitiadis	412207436231536	Facebook	10	1	475123	202338	3094	725
f	female	Le racisme, vous valez mieux que ça		1858720887787052	Facebook	5	1	474907	192728	1420	458
f	female	LCLC - Lithuanian City of London Club - Londono Sičio Lietuvių Klubas	Lithuanian City of London Club	246201282926079	Facebook	13	1	474744	166301	3334	794
f	female	Europaparlamentets kontor i Sverige		293678655099	Facebook	2	1	474218	236385	2406	471
f	female	George Simion Unire		294035851052538	Facebook	36	1	474094	158310	577	61
f	female	CineStar		120809951287634	Facebook	7	1	473120	198095	2460	492
f	female	Simulation Energétique		562488297524492	Facebook	20	1	472665	176962	5290	1499
f	female	Sex og Samfund		250994288337708	Facebook	4	1	472306	221155	12127	2425
f	female	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	5	1	471909	200134	5517	1181
f	female	SOS Racisme		166294396737151	Facebook	1	1	471267	235634	4712	2356
f	female	Ijabs Ivars		345347539390006	Facebook	9	1	470150	205200	1398	240
f	female	Perseus Apparel		1112003955624720	Facebook	11	1	469989	100000	969	0
f	female	Fernando Clavijo	Coalición Canaria	234189353400425	Facebook	24	1	469675	169404	1527	57
f	female	Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	28	1	468885	137207	994	21
f	female	SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	45	1	468734	167580	1917	250
f	female	Greenpeace Nederland		288295911466	Facebook	47	1	468595	133412	5857	610
f	female	Vincze Loránt	Vincze Loránt	675042232534141	Facebook	45	1	468025	118243	1028	0
f	female	Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	61	1	467241	114183	1628	0
f	female	Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	44	1	467081	136543	2974	101
f	female	Aresel		292847028010932	Facebook	8	1	465902	185274	890	112
f	female	Three UK		197259133622381	Facebook	1	1	465042	232521	2690	538
f	female	Socios Cruz Roja		306840072990831	Facebook	16	1	464983	134999	4483	999
f	female	West Midlands Labour	The Labour Party	1243222025739706	Facebook	29	1	463025	187090	10360	1783
f	female	Dr. Brenner Koloman	Országgyűlés Hivatala Jobbik Frakció	180924612473518	Facebook	20	1	462593	185147	924	359
f	female	MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	69	1	460773	101778	6022	365
f	female	Erdős Norbert		225260807491081	Facebook	1	1	460620	230310	2302	460
f	female	USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	44	1	458462	105856	752	78
f	female	Huawei Europe		1709278142683543	Facebook	1	1	456421	228211	227	45
f	female	The Week Junior		799576543492660	Facebook	18	1	456221	190089	3050	396
f	female	Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	44	1	455823	131014	3315	328
f	female	Ovidiu-Iosif Gal, candidat independent pentru Parlamentul European		354404288474557	Facebook	7	1	454901	192893	724	106
f	female	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	309	1	454815	66674	19926	0
f	female	GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	12	1	454255	139546	838	74
f	female	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	28	1	454120	111415	1347	0
f	female	Trending Today		311683089314196	Facebook	51	1	453856	92141	7114	1099
