advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	7	1	574993	271000	1493	200
Create.Refresh	Create.Refresh	1736881926615141	Facebook	9	1	571991	240000	1903	231
Mikkel Näkkäläjärvi		617733068345315	Facebook	74	1	571926	138000	7726	100
Johan Nissinen		429354810518636	Facebook	6	1	570994	217000	5250	1074
Keyron Italia		1473993739561073	Facebook	11	1	570989	237000	2289	300
Dear Leavers		218188929121070	Facebook	25	1	570975	168000	4252	347
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	9	1	569991	210000	3747	1191
Maximilian Krauss		590930261019192	Facebook	97	1	569903	151000	11603	500
Humans of Piráti	Česká pirátská strana	1036986463173677	Facebook	33	1	567967	206000	2167	664
SPD Sachsen	SPD Sachsen	50169278122	Facebook	37	1	567963	145000	6063	600
Jeroen Lenaers		316960281776479	Facebook	18	1	566982	185000	3882	800
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	21	1	566979	125000	2479	100
Our West Lancashire	Our West Lancashire	1517535045204083	Facebook	363	1	566637	51000	41585	0
Svenska kyrkans internationella arbete		197334613725511	Facebook	6	1	565994	213000	5241	1046
Guildford Liberal Democrats	Guildford Liberal Democrats	129621013755944	Facebook	80	1	565920	179000	10090	231
MASSIVE		287384192023866	Facebook	4	1	564996	216000	708	89
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	41	1	563959	148000	1688	186
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	87	1	562913	155000	5009	1205
Herbert Dorfmann	Herbert Dorfmann	1560429730868291	Facebook	19	1	561981	181000	2681	200
Christina Egelund	Liberal Alliance	684016791662654	Facebook	42	1	561958	118000	5752	1338
Mauro Parolini	Mauro Parolini 	179225584042	Facebook	33	1	560967	174000	4067	200
David Lega		251829904829983	Facebook	38	1	560962	132000	7024	1183
Commission européenne en France		173257392750594	Facebook	3	1	559997	215000	1197	500
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	9	1	559991	205000	2091	300
Bundesministerium für Arbeit und Soziales	Bundesministerium für Arbeit und Soziales	108268845888673	Facebook	9	1	559991	175000	4091	800
Ione Belarra Urteaga	Unidas Podemos	1648768832073060	Facebook	11	1	559989	145000	1889	200
Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	22	1	558978	120000	6178	1000
Michalis Angelopoulos	Michalis Angelopoulos	253581075582399	Facebook	14	1	557986	141000	2586	300
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	45	1	557955	156000	4455	0
Mehr Wirtschaft wagen	Arbeitgeberverband Gesamtmetall	1805769829749530	Facebook	64	1	557936	154000	7536	300
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	24	1	556976	186000	3165	200
1devis.io		1632519900186330	Facebook	67	1	556933	126000	7433	200
Ali Aminali		1452133531486822	Facebook	4	1	555996	211000	7390	1472
USR Constanța	Uniunea Salvați România filiala Constanta	698760586929790	Facebook	8	1	555992	231000	1826	483
Plan International Österreich		115130990779	Facebook	14	1	555986	213000	4286	1000
Zero Waste Produce Bags		195587574474388	Facebook	5	1	554995	261000	10613	2123
Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	17	1	554983	201000	2483	200
Trending Today		311683089314196	Facebook	56	1	553944	112000	8940	1246
Plan International Deutschland		23216224900	Facebook	5	1	552995	210000	1795	600
JONG CD&V	JONG CD&V	638247042856542	Facebook	11	1	552989	200000	1889	200
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	12	1	551988	140000	2388	300
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	16	1	551984	179000	4644	964
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	20	1	550980	175000	1285	427
Občanska demokraticka strana		AR386241117529571328	Google	55	1	550000	0	2750	0
DGB Bundesvorstand		147245511963527	Facebook	2	1	549998	210000	598	100
Salsa Rica Dance Company		727875134045965	Facebook	2	1	549998	210000	998	200
Enel Group		108341445894	Facebook	2	1	549998	210000	1098	500
Corriere L'Economia		1338658666227254	Facebook	2	1	549998	210000	598	100
Éditions Edilivre		203451893026466	Facebook	2	1	549998	210000	198	0
Xiliades Fwnes		1464198440351377	Facebook	2	1	549998	210000	598	100
Bikezac - By Cobags		292443537522136	Facebook	2	1	549998	210000	2008	803
WWF-Romania		189728367297	Facebook	2	1	549998	210000	230	105
Tandlægeforeningen		1570552809858689	Facebook	2	1	549998	210000	736	147
Guy Verhofstadt		99985820015	Facebook	2	1	549998	210000	1098	500
Zoran Bahtijarević		2195720960680577	Facebook	4	1	549996	260000	1596	300
Sex og Samfund		250994288337708	Facebook	4	1	549996	260000	14728	2945
Comment placer mon argent		2070600249840562	Facebook	4	1	549996	260000	2996	1200
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	5	1	549995	230000	13301	2661
Freshly KIDS		256907081490327	Facebook	5	1	549995	260000	2495	500
Alberto Alemanno		179635265973968	Facebook	6	1	549994	230000	594	0
Coop Centro Italia		1515009958746863	Facebook	6	1	549994	230000	2594	500
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	7	1	549993	230000	1264	115
България на Труда и Разума - БТР		709384432421964	Facebook	8	1	549992	170000	1061	89
1 innovation par jour.		520430624775359	Facebook	8	1	549992	200000	792	0
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	9	1	549991	170000	1691	200
déi Lénk	déi Lénk	120444648033670	Facebook	17	1	548983	181000	2883	300
Maria Walsh	Fine Gael	883806764992893	Facebook	18	1	547982	121000	3782	500
Cllr. Éilis Ryan for Europe		787376334669425	Facebook	16	1	546984	202000	2784	300
Radical Pantry		531069674026158	Facebook	19	1	543981	171000	2044	199
Bergur Larsson Løkke Rasmussen	Bergur Løkke Rasmussen	141378109375840	Facebook	33	1	543967	129000	4173	1138
It's Canada Time - itscanadatime		974459525936546	Facebook	14	1	541986	177000	4744	999
Hargreaves Lansdown		139193179458411	Facebook	46	1	541954	122000	7584	578
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	45	1	540000	10000	2250	0
Shopwala Europe		393367314768104	Facebook	24	1	539976	198000	5141	1246
crudelydrawn	crudelydrawn	222620808398959	Facebook	49	1	538951	137000	6076	115
Sabine de Bethune	Sabine de Bethune	254157758598438	Facebook	13	1	536987	176000	2487	300
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	56	1	536944	169000	5792	0
Forum Dialogu - perspektywy ze środka Europy		1973524929591577	Facebook	20	1	535980	182000	2380	100
Make-up Studio Martinique		1629772583807735	Facebook	12	1	534988	176000	3188	500
ΚΑΠ  Βαγγέλης Παππάς  Υποψήφιος Δήμαρχος Καβάλας	Κ.Α.Π	189670551222049	Facebook	21	1	534979	122000	2079	0
Θανάσης Λιακόπουλος - Όλοι μαζί μπορούμε καλύτερα	oloi-mazi	394013391085857	Facebook	59	1	534941	117000	5841	0
STOP Barconi		1182483921912312	Facebook	10	1	533990	209000	1390	100
Grzegorz Furgo	Grzegorz Furgo	1674901842722925	Facebook	25	1	532975	115000	1506	232
Tomio Okamura - SPD		179497582061065	Facebook	32	1	532968	202000	2108	816
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	64	1	532936	139000	6336	0
Mai Mercado	Mai Mercado	397094903687472	Facebook	239	1	532761	91000	4975	709
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	24	1	531976	142000	3960	937
Έλληνες Ριζοσπάστες		2076559345980059	Facebook	5	1	529995	212000	895	100
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	9	1	529991	205000	891	0
Pedro Quevedo Iturbe	Nueva Canarias	960849937289013	Facebook	13	1	529987	142000	1687	100
Ralf Lottermann - Für den Wormser Stadtrat	Ralf Lottermann	364491737725008	Facebook	13	1	529987	115000	4487	800
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	14	1	529986	139000	1864	384
Scottish Enterprise	Scottish Enterprise	172043092819095	Facebook	15	1	529985	109000	4032	578
SÌ Tav SÌ Lavoro		987211228033960	Facebook	18	1	529982	127000	1782	0
Fratii Haiduc Music Events		686571504711148	Facebook	18	1	529982	127000	374	0
Taunton Deane Liberal Democrats	Taunton Deane Liberal Democrats	868639796596609	Facebook	54	1	529946	117000	7548	347
asr		512252945544565	Facebook	17	1	528983	138000	2883	300
INJOY Gießen		229145433784576	Facebook	30	1	528970	126000	5770	700
Arte		656089814494677	Facebook	11	1	527989	228000	1856	200
Democracia para todos		141310866605696	Facebook	14	1	527986	168000	1786	100
Piia Kurki	Piia Kurki	270567833058986	Facebook	27	1	527973	132000	5473	700
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	51	1	526949	176000	5849	200
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	10	1	525990	228000	1783	462
MoneyWeek	MoneyWeek	110326662354766	Facebook	18	1	525982	223000	4145	1157
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	6	1	524994	205000	994	100
The Migrant Project in France - Pashto		334487604075312	Facebook	8	1	524992	228000	742	62
Darbo partija	Darbo partija	264116120225	Facebook	19	1	521981	149000	1881	0
Bolesław Piecha - poseł do Parlamentu Europejskiego	Agencja reklamowa NXT	704363502985858	Facebook	58	1	520942	122000	1894	139
SPOLU - občianska demokracia		AR194838133366325248	Google	52	1	520000	0	2600	0
Mescalito Film		246596022430699	Facebook	12	1	519988	110000	1188	0
Wochenblick	Wochenblick	991628130904203	Facebook	16	1	519984	152000	4084	900
Fazland		392009187483727	Facebook	20	1	519980	202000	3680	700
NEOS	NEOS	327450964017497	Facebook	61	1	518939	107000	7239	300
Αντωνιάδου Αθηνά	Αθηνα Αντωνιαδου	2058682324431724	Facebook	71	1	518929	114000	7029	0
Welsh Labour	Welsh Labour	159670677391384	Facebook	11	1	517989	196000	8319	1504
Chris Green	Chris Green MP	249684318543741	Facebook	21	1	517979	142000	6224	1272
SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	19	1	516981	172000	3881	500
Oakhaven Residential Care Home		160151830664507	Facebook	36	1	516964	132000	4124	0
Charlotte Munch - Politiker		210317432480139	Facebook	62	1	515938	106000	2334	415
Salvatore Riccardi Hair Designer		638347189544941	Facebook	3	1	514997	206000	297	0
LifeGate		1622959057980976	Facebook	18	1	514982	142000	1782	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	21	1	513979	141000	1850	0
Dante Cattaneo	Dante Cattaneo	256298824546192	Facebook	36	1	513964	177000	3564	0
Reprieve	Reprieve	107485499287	Facebook	9	1	510991	165000	3924	1041
DPP Elder Care		603316819740383	Facebook	9	1	510991	165000	1149	89
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	2	1	509998	205000	598	100
Belqees.Rights		1755506971413470	Facebook	2	1	509998	205000	163	74
Avv. Francesco Leone		173240012833543	Facebook	2	1	509998	205000	598	100
Oatly		214112085661044	Facebook	2	1	509998	205000	5098	1000
Ultima Petfood France		223284707822128	Facebook	7	1	509993	222000	2793	800
Martin Šmilňák	KDH	279200712281963	Facebook	11	1	509989	105000	1889	200
Massimo Paolucci	Massimo Paolucci	417241311803541	Facebook	17	1	509983	114000	1672	0
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	6	1	508994	201000	5494	1000
Ultra Premium Direct		241324402728111	Facebook	13	1	508987	161000	4987	1200
Jacob Mark	SF	69985338410	Facebook	29	1	508971	140000	4602	1191
Henrik Sundström - M		180745369170	Facebook	34	1	507966	122000	3803	972
Columbia University in the City of New York		102471088936	Facebook	4	1	506996	201000	1153	445
Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	23	1	506977	163000	3009	696
Vänsterpartiet Örebro		297546973785228	Facebook	45	1	506955	140000	6018	392
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	7	1	505993	221000	7193	1400
Den Blå Planet		167018996755220	Facebook	9	1	505991	161000	3158	749
Stephen Webster		237837336581	Facebook	2	1	504998	201000	176	0
Άρης Βρούστης		467783713352058	Facebook	2	1	504998	201000	598	100
Saarland		882636711855443	Facebook	2	1	504998	201000	1098	500
UNICEF Europe & Central Asia		373536278864	Facebook	2	1	504998	201000	176	0
Mairie de Toulouse		118107084316	Facebook	2	1	504998	201000	1098	500
Plan International		305413276583	Facebook	2	1	504998	201000	691	115
Manfred Weber	Manfred Weber	456082177763485	Facebook	6	1	504994	221000	2594	500
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	8	1	504992	161000	1115	89
Marco Affronte		615832768499515	Facebook	10	1	504990	131000	1790	200
Gabriele Padovani	Andrea Liverani	1559045154349568	Facebook	26	1	503974	118000	2574	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	43	1	503957	162000	4257	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	63	1	503937	110000	7837	400
Pégase, la page de l’expatriation et des Français à  l’étranger		111021508957258	Facebook	3	1	501997	200000	1197	500
Fundación Aquae		1415773021975267	Facebook	2	1	500998	200000	198	0
Renova		1273421349403681	Facebook	2	1	500998	200000	1098	500
FAI - Fondo Ambiente Italiano		196610140321	Facebook	2	1	500998	200000	1098	500
Poseł Jakub Rutnicki	Poseł Jakub Rutnicki	222141244609992	Facebook	15	1	500985	142000	1392	325
WWF-Belgium	WWF-Belgium	110844205773	Facebook	25	1	500975	193000	3275	200
Labour for a People's Vote	Labour for a People's Vote	524153294647517	Facebook	30	1	500970	151000	6214	694
UDU - Unione degli Universitari		174369149287564	Facebook	1	1	499999	200000	99	0
Bandić Milan 365 - Stranka rada i solidarnosti		350640391803012	Facebook	1	1	499999	200000	444	89
Centri Vitaldent		112902995415586	Facebook	1	1	499999	200000	99	0
The Weiss-Livnat International MA Program in Holocaust Studies		552520384826414	Facebook	1	1	499999	200000	124	24
Rossopomodoro		181299885247156	Facebook	1	1	499999	200000	499	100
Topito		136164895246	Facebook	1	1	499999	200000	499	100
UR Team		539695462729003	Facebook	1	1	499999	200000	99	0
Cecilia Malmström		258966159416	Facebook	1	1	499999	200000	999	500
Neste		1083597725003936	Facebook	1	1	499999	200000	4999	1000
National Geographic		126590190702663	Facebook	1	1	499999	200000	499	100
Linköpings kommun	Blomgren David Gunnar	116787001729336	Facebook	1	1	499999	200000	4630	926
Yoigo		206789427328	Facebook	1	1	499999	200000	499	100
ПП ГЕРБ - София		336639303182606	Facebook	1	1	499999	200000	444	89
Orelia Jewellery		404191947424	Facebook	1	1	499999	200000	114	0
UNHCR Belgium		948453825344452	Facebook	1	1	499999	200000	4999	1000
Vöslauer		406428446446242	Facebook	1	1	499999	200000	999	500
Европейски парламент в България		163350039852	Facebook	1	1	499999	200000	4999	1000
♤♧BOTCHY♧♤		353439831803607	Facebook	1	1	499999	200000	114	0
The Sorgentian		999473843569108	Facebook	1	1	499999	200000	444	89
VidaCaixa		449770021896293	Facebook	1	1	499999	200000	499	100
Dato Ciudadano		565783417172729	Facebook	1	1	499999	200000	444	89
Przestrzeń from Facebook		2090946654523834	Facebook	1	1	499999	200000	232	116
Ivan Margot		321802035044580	Facebook	1	1	499999	200000	499	100
France Fraternités		200607067033021	Facebook	1	1	499999	200000	499	100
U.S. Mission to NATO		67014122312	Facebook	1	1	499999	200000	88	0
JUGAS ART		1828966977374439	Facebook	1	1	499999	200000	99	0
GPL 1 di noi		433205776804449	Facebook	1	1	499999	200000	499	100
Jad Shwery (Choueiri)		184630398242718	Facebook	1	1	499999	200000	88	0
Stone Brewing Spain		1619410238105995	Facebook	1	1	499999	200000	99	0
EEA and Norway Grants		70937137362	Facebook	1	1	499999	200000	99	0
Adolescent Clothing		172140676309487	Facebook	1	1	499999	200000	114	0
KfW		2267695033248801	Facebook	1	1	499999	200000	4999	1000
آزادی		2225999294109545	Facebook	1	1	499999	200000	88	0
Hard Rock Hotels & Casinos		45053385684	Facebook	1	1	499999	200000	444	89
La Nouvelle Afrique		193566287716256	Facebook	1	1	499999	200000	499	100
Rajiv Malhotra		137726233047389	Facebook	1	1	499999	200000	444	89
El Mago Pop		531897766871154	Facebook	1	1	499999	200000	499	100
Stryktipset - Svenska Spel Sport & Casino		310136262442458	Facebook	1	1	499999	200000	4630	926
Unexplained Mysteries		259243241341132	Facebook	1	1	499999	200000	0	0
Lima Charlie News		213568475689594	Facebook	1	1	499999	200000	88	0
The Global People's Summit		342879886143094	Facebook	1	1	499999	200000	444	89
Sawab Center En		858578634336951	Facebook	1	1	499999	200000	120	24
CanadaVisa.com - Campbell Cohen Canadian Immigration Law Firm		104102576882	Facebook	1	1	499999	200000	444	89
The Trevor Project		24470472733	Facebook	1	1	499999	200000	444	89
Euro-Mediterranean Women's Foundation		517052178503918	Facebook	1	1	499999	200000	99	0
Heumilch		184745071568863	Facebook	1	1	499999	200000	999	500
Extinction Rebellion Italy		991130691088462	Facebook	1	1	499999	200000	499	100
Sommeruniversität der Friedrich-Ebert-Stiftung		122835944458099	Facebook	1	1	499999	200000	499	100
Createus Media		2285504984811915	Facebook	1	1	499999	200000	88	0
Progressive Connexions		1603753072986150	Facebook	1	1	499999	200000	114	0
thortful		812242295466529	Facebook	1	1	499999	200000	5784	1157
Minidotaznik.cz		432692927273545	Facebook	1	1	499999	200000	889	445
Sparkasse		112277272142815	Facebook	1	1	499999	200000	499	100
Department of Foreign Affairs and Trade		449282445418073	Facebook	1	1	499999	200000	4999	1000
SURITT		282162018872506	Facebook	1	1	499999	200000	99	0
AXA Research Fund		186009014776969	Facebook	1	1	499999	200000	577	115
La Vidéo du Pape		367643970026248	Facebook	1	1	499999	200000	99	0
Mohamed Moulay		164782878722	Facebook	1	1	499999	200000	99	0
Paweł Kukiz		773389822728740	Facebook	1	1	499999	200000	232	116
Era Nowych Kobiet by Joanna Przetakiewicz		286813672006320	Facebook	1	1	499999	200000	1162	232
SOS Barnbyar		133536819999319	Facebook	1	1	499999	200000	4630	926
Gruppo PPE al Parlamento Europeo		509505115815913	Facebook	1	1	499999	200000	499	100
Civitas Maxima		1397642550542919	Facebook	1	1	499999	200000	87	0
AIESEC in Spain		114175352124	Facebook	1	1	499999	200000	499	100
Alioune Sarr L'Officiel		1860108817589778	Facebook	1	1	499999	200000	99	0
EOI		155260568096	Facebook	1	1	499999	200000	499	100
Ευρωπαϊκή Επιτροπή στην Ελλάδα		207373442616924	Facebook	1	1	499999	200000	499	100
Dr.German		1250163705065584	Facebook	1	1	499999	200000	444	89
Deutschland3000		1672408719723194	Facebook	1	1	499999	200000	499	100
Finance Daily News		2117924301862866	Facebook	1	1	499999	200000	4449	890
TENCEL		164249401288	Facebook	1	1	499999	200000	444	89
LIKE APP		272972103180159	Facebook	1	1	499999	200000	444	89
Assassin's Creed		558006767610457	Facebook	1	1	499999	200000	1156	578
MPMC		595432454123427	Facebook	1	1	499999	200000	88	0
Newry, Mourne and Down District Council		740037796093669	Facebook	1	1	499999	200000	1156	578
Harry Singha		35219798715	Facebook	1	1	499999	200000	114	0
Tony Nader MD, PhD, MARR		1661762944080679	Facebook	1	1	499999	200000	444	89
Brut		1691667177798461	Facebook	1	1	499999	200000	88	0
China Daily		191347651290	Facebook	1	1	499999	200000	88	0
Clone Evolution		1345821958781389	Facebook	1	1	499999	200000	8900	4450
Kirrin Finch		1649330675279629	Facebook	1	1	499999	200000	4449	890
Parlament Europejski - Biuro we Wrocławiu	Parlament Europejski - Biuro we Wrocławiu	426735034064813	Facebook	3	1	499997	250000	1627	465
Departamentul pentru Educatie Nationala	 Partidul Social Democrat	2330908257186424	Facebook	3	1	499997	250000	314	63
VMware		6975960973	Facebook	3	1	499997	250000	1332	267
Games area		2075127812758129	Facebook	3	1	499997	250000	9343	1869
Bump In The Night Paranormal UK		433040667061764	Facebook	3	1	499997	250000	1332	267
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	5	1	499995	220000	3495	1300
Ibiza Farm		1629229957352206	Facebook	5	1	499995	220000	895	100
Nicola Magi	Nicola Magi	329290881102446	Facebook	6	1	499994	190000	994	100
Vluchtelingenwerk Vlaanderen		81497097451	Facebook	7	1	499993	190000	693	0
VICE Greece		187580104777775	Facebook	8	1	499992	160000	792	0
BZS 23 - Bündnis Zukunft Stuttgart 23	Marc Fuchs 	225413838047902	Facebook	9	1	499991	130000	1691	200
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	20	1	499980	135000	2780	200
Simple Feast		571176036346620	Facebook	28	1	499972	111000	6372	900
АллатРа ТВ		468944153190776	Facebook	44	1	499956	171000	3877	0
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	18	1	498982	227000	2982	300
Toni Postius	Partit Demòcrata Lleida	1590048664636534	Facebook	30	1	497970	126000	2970	0
Simone Contro	Simone Contro 	2123226344608877	Facebook	15	1	496985	141000	1885	100
Cornwall for Europe	#ProjectHope	1066718423433441	Facebook	17	1	496983	135000	4724	694
Coolmic		2080256475322790	Facebook	14	1	491986	194000	7574	3530
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	14	1	490986	137000	2986	400
Anna Maria Corazza Bildt		69490331421	Facebook	21	1	490979	143000	5054	1231
Jan Cornillie		980619838787000	Facebook	23	1	490977	188000	3248	289
Fight For €14 - NL		296330127745778	Facebook	23	1	489977	145000	2277	0
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	23	1	487977	139000	6343	1379
Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	14	1	486986	136000	3386	500
Front Europejski	Front Europejski	590514511295079	Facebook	43	1	486957	114000	2013	255
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	11	1	485989	193000	1889	200
Ελένη Παναγιωταρέα - Eleni Panagiotarea		318085118843773	Facebook	57	1	485943	145000	6043	100
GRÜNE Hamburg		25406037041	Facebook	139	1	485861	97000	15361	400
Spicee		1541412079456514	Facebook	17	1	482983	99000	1683	0
Alperia		200474896635518	Facebook	15	1	480985	188000	7185	1200
The New Arab	The New Arab	1426949024217365	Facebook	36	1	480964	112000	4124	0
Peter Gibson For Darlington	The Conservative Party	265680680782145	Facebook	101	1	480899	135000	13537	810
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	11	1	479989	189000	2289	300
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	20	1	476980	137000	2983	950
York Conservatives	York Conservatives	133127436740345	Facebook	22	1	476978	131000	7611	1272
Travestis Brasileiras em Portugal. Trans-migrações e Globalização		169088303724938	Facebook	51	1	476949	104000	5049	0
LT konsult fastighetsservice		186325834774557	Facebook	13	1	474987	98000	4443	944
Water Will Save The Water		215375306080221	Facebook	15	1	474985	157000	1485	0
Hoagard		331529506998997	Facebook	32	1	474968	101000	962	163
PNL Bucuresti		678840505584990	Facebook	8	1	470992	190000	930	215
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	14	1	470986	199000	1978	178
Mayor Dave Hodgson	Bedford Liberal Democrats	131742133535191	Facebook	31	1	470969	124000	4477	231
USR Maramureș	USR Maramureș	1750327845246533	Facebook	10	1	469990	157000	985	252
Norbert Kaczmarczyk Poseł na Sejm RP		814991668621838	Facebook	10	1	469990	130000	788	139
Robert Fico	Robert Fico	732167026967322	Facebook	11	1	469989	100000	2289	300
Perseus Apparel		1112003955624720	Facebook	11	1	469989	100000	969	0
James Palmer	James Palmer	1130573317069850	Facebook	16	1	469984	112000	2758	231
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	17	1	469983	109000	1683	0
Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	29	1	469971	154000	3671	200
Consommez Malin		2045469565728527	Facebook	42	1	469958	94000	8358	1600
Brando Benifei	Brando Benifei	291380024325396	Facebook	18	1	468982	141000	2182	100
Javier Sánchez Serna	Agencia More Plus	224340178439069	Facebook	29	1	467971	132000	3671	200
Médecins Sans Frontières		154912951193067	Facebook	27	1	466973	130000	4773	800
ODS - Občanská demokratická strana		30575632699	Facebook	9	1	465991	156000	1367	272
Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	10	1	465990	153000	1237	89
Centerpartiet i Stockholm	Centerpartiet i Stockholm	170211353124087	Facebook	11	1	465989	153000	3397	703
Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	11	1	465989	126000	3889	700
Christian Leysen	Christian Leysen	403864600161608	Facebook	15	1	465985	168000	9174	1700
Neil McEvoy	Neil McEvoy	1538311623148335	Facebook	19	1	465981	140000	3565	347
Lederne		167891603415958	Facebook	25	1	465975	111000	4027	1164
Alapjogokért Központ	Alapjogokért Központ	594088897289853	Facebook	10	1	464990	126000	1269	253
Socios Cruz Roja		306840072990831	Facebook	16	1	464984	135000	4484	1000
Giorgio Maria Bergesio		158131564841105	Facebook	57	1	464943	126000	5468	0
Emma Wiesner		653072158104424	Facebook	93	1	464907	121000	5344	1463
We all against Racism One Love One Unity		183368582067151	Facebook	10	1	462990	185000	881	0
Antonio Brunetto	Antonio Brunetto	1906734892742698	Facebook	20	1	462980	101000	1980	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	6	1	460994	212000	1394	200
Brut UK		1629990253744016	Facebook	10	1	460990	125000	1291	89
Farnley and Wortley Labour	Matt Gibson	114161232550405	Facebook	27	1	460973	128000	4018	231
Άρης Βέρρος, υποψήφιος Δήμαρχος Καβάλας, Συμπαράταξη Πολιτών		152123234823184	Facebook	6	1	459994	185000	1394	200
Bath and North East Somerset Liberal Democrats	B&NES Liberal Democrats	200787523762475	Facebook	9	1	459991	125000	3345	578
راهنمای پناهندگان Refugee.Info دليل اللاجئ		950581228335358	Facebook	9	1	459991	125000	1149	89
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	30	1	459970	100000	2948	0
Caio Mussolini		2393234914229651	Facebook	18	1	458982	133000	1956	100
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	23	1	458977	118000	1367	209
One Oak Brand		501399723379605	Facebook	56	1	458944	101000	5544	0
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	26	1	457974	106000	1436	209
Jaak Madison	Madison Jaak	536519246456733	Facebook	14	1	455986	163000	2586	300
Βαρβάρα Αποστολοπούλου-Καλκαβούρα	Varvara Apostolopoulou Kalkavoura	429854220918807	Facebook	14	1	455986	163000	1447	127
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	17	1	455983	100000	3683	500
Fossilfritt Sverige	Fossilfritt Sverige	1845878962347273	Facebook	35	1	455965	133000	3395	842
Jaroslav Paška	Pašková Juliana	480862355305905	Facebook	14	1	454986	106000	2186	200
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	16	1	454984	100000	1431	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	19	1	454981	118000	1772	0
Health Poverty Action	Health Poverty Action	208194134833	Facebook	73	1	454927	119000	11140	694
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	17	1	452983	102000	3141	389
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	34	1	452966	105000	3366	0
Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	150	1	452850	80000	14850	0
