advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Världsnaturfonden WWF		371791194529	Facebook	1k_5k	1k - 5k	2	1	555404	222162	5143	1028
WWF UK		311627208673	Facebook	1k_5k	1k - 5k	2	1	552772	236903	1825	913
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	1k_5k	1k - 5k	2	1	546450	223226	2588	1148
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	1k_5k	1k - 5k	1	1	545593	272797	844	337
Oxford Academic (Oxford University Press)		188890111132385	Facebook	1k_5k	1k - 5k	3	1	525614	233607	7796	1559
Property & Business Info		562032903912680	Facebook	1k_5k	1k - 5k	7	1	513285	244800	6390	3198
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	1k_5k	1k - 5k	9	1	500311	190933	11120	4418
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Kyriakos Mitsotakis		34848567724	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Eva Kaili	Eva Kaili	13721812367	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
John Crombez	sp.a	264131406977201	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Fine Gael	Fine Gael	264172043210	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
UNO-Flüchtlingshilfe		236934790401	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
FPÖ	FPÖ	169051073236170	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
ACNUR Comite español		94118672764	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
PSOE	PSOE	189318235003	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Milan Uhrík - poslanec NR SR		193258414360612	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Stadt Wien	Stadt Wien	110971788921077	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Carlo Calenda	Siamo Europei	131887960826264	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
ZDF heute	ZDF	112784955679	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Neste		1083597725003936	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Lilian Marijnissen	SP	844559615710915	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Mónica Oltra	Compromís	81107269227	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Katapult - Magazin		1511448562405225	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
UNHCR Belgium		948453825344452	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Европейски парламент в България		163350039852	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
L'Agence pour l'Énergie		465425373946253	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
MDM Deutsche Münze		126866220711392	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
The Bamboo Brush Society		1152885191422950	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Oatly		214112085661044	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Oatly		585888148224935	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Solvari België		118790941561498	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Médecins du Monde France		265420476920	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Céréal Bio & Céréal France		1636261843328359	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Région Auvergne-Rhône-Alpes		381564575243650	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
KfW		2267695033248801	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Lidimo		2217464665186092	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
γυρίζουμε		278308089460720	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Transition Energétique		753069428230726	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Mon Energie Verte		252140872017180	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
TOMS		751135974919667	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Fiat Professional France		346353942508593	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
TOMS		290301287805503	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Medici Senza Frontiere		65737832194	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Ecobio OBD		250081085939529	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Department of Foreign Affairs and Trade		449282445418073	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Ecogreen		2207467306235731	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Evitas.it		663358997180553	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Grüner Fisher Investments		138832469593845	Facebook	1k_5k	1k - 5k	7	1	499993	190000	34993	7000
Manchester City Council	Manchester City Council	71409503111	Facebook	1k_5k	1k - 5k	2	1	487910	210958	4730	1220
WWF Scotland	WWF Scotland	143664152344192	Facebook	1k_5k	1k - 5k	3	1	473804	236903	2738	1370
PolEXIT		2001582129931761	Facebook	1k_5k	1k - 5k	2	1	469262	234631	909	181
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	1k_5k	1k - 5k	1	1	464521	232260	487	97
Winkler Gyula		1560147330888040	Facebook	1k_5k	1k - 5k	1	1	464521	232260	487	97
Custom Resita Festival		2218037274884370	Facebook	1k_5k	1k - 5k	1	1	464521	232260	487	97
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	1k_5k	1k - 5k	2	1	464520	185808	975	195
COALICION CANARIA		AR489541609348661248	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
Clone Evolution		1345821958781389	Facebook	1k_5k	1k - 5k	1	1	436439	174576	7768	3884
Revista QB		1908798559359662	Facebook	1k_5k	1k - 5k	1	1	414732	207366	466	93
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	1k_5k	1k - 5k	6	1	410645	196641	8901	2943
Care2		25852730092	Facebook	1k_5k	1k - 5k	2	1	408811	175205	5197	1039
National Education Union	National Education Union	241312696375349	Facebook	1k_5k	1k - 5k	4	1	408374	192343	6556	2134
Labour East	The Labour Party	407402162736656	Facebook	1k_5k	1k - 5k	7	1	408372	168653	12199	3811
HC Strache	FPÖ	74865038590	Facebook	1k_5k	1k - 5k	2	1	399998	200000	9998	2000
K-Supermarket		380462231997295	Facebook	1k_5k	1k - 5k	2	1	399998	200000	9998	2000
France Soleil		1928798227141536	Facebook	1k_5k	1k - 5k	2	1	399998	200000	9998	2000
Zero Waste Produce Bags		195587574474388	Facebook	1k_5k	1k - 5k	3	1	397956	198979	7920	1584
European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Climate-KIC		403370709744295	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
We are the 52%	We are the 52%	466744973727718	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
EU Watch	EU Watch	136146920436020	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Hoxton Capital Management		353185345195139	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Aldi Careers UK		793837030669793	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Assassin's Creed		558006767610457	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Newry, Mourne and Down District Council		740037796093669	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Sylwia Spurek	KW Wiosna Roberta Biedronia 	1967695263556184	Facebook	1k_5k	1k - 5k	1	1	391052	195526	454	90
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	1k_5k	1k - 5k	1	1	391052	195526	454	90
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	1k_5k	1k - 5k	1	1	391052	195526	454	90
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	1k_5k	1k - 5k	2	1	391051	156420	909	181
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	1k_5k	1k - 5k	2	1	391051	156420	909	181
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	1k_5k	1k - 5k	6	1	391050	195526	2728	545
Lizette Risgaard		547601668763372	Facebook	1k_5k	1k - 5k	4	1	381701	190851	7351	2167
Kospel S.A.		105979422814402	Facebook	1k_5k	1k - 5k	3	1	351946	156420	1364	272
eToro		105255116217636	Facebook	1k_5k	1k - 5k	3	1	350409	175205	7796	1559
Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	1k_5k	1k - 5k	1	1	329975	131990	3817	763
thortful		812242295466529	Facebook	1k_5k	1k - 5k	1	1	329975	131990	3817	763
Milaap		315603771494	Facebook	1k_5k	1k - 5k	1	1	327025	130810	831	415
MoneyWeek	MoneyWeek	110326662354766	Facebook	1k_5k	1k - 5k	2	1	315869	157935	1825	913
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	1k_5k	1k - 5k	2	1	315869	157935	1825	913
Politictee Correct		292246704741314	Facebook	1k_5k	1k - 5k	2	1	315869	157935	1825	913
Scottish Labour Party	Scottish Labour	310039442421596	Facebook	1k_5k	1k - 5k	3	1	315868	157935	2738	1370
Animal Equality UK		2047806148766050	Facebook	1k_5k	1k - 5k	3	1	315868	157935	2738	1370
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	1k_5k	1k - 5k	3	1	312840	136868	1364	272
Sex og Samfund		250994288337708	Facebook	1k_5k	1k - 5k	2	1	300275	150138	10051	2010
مفوضية اللاجئين		188842724507690	Facebook	1k_5k	1k - 5k	1	1	292008	116803	2598	519
Miséricorde pour l'Humanité France		596904657000107	Facebook	1k_5k	1k - 5k	1	1	292008	116803	2598	519
Finance Daily News		2117924301862866	Facebook	1k_5k	1k - 5k	1	1	292008	116803	2598	519
Kirrin Finch		1649330675279629	Facebook	1k_5k	1k - 5k	1	1	292008	116803	2598	519
Smart Money		301938383792173	Facebook	1k_5k	1k - 5k	3	1	292007	146004	7796	1559
Zetland	Zetland	341299649231023	Facebook	1k_5k	1k - 5k	1	1	289456	115782	775	387
SE Energi & Klima		169900309711559	Facebook	1k_5k	1k - 5k	1	1	289456	115782	775	387
Bikezac - By Cobags		292443537522136	Facebook	1k_5k	1k - 5k	1	1	289456	115782	775	387
Partito Democratico		AR254356072167374848	Google	1k_5k	1k - 5k	7	1	279977	27538	96385	1606
IF Metall		108492218918	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
Johan Danielsson	LO Sverige	636103536446815	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
Valmyndigheten		1737852076287450	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
Svenska kyrkans internationella arbete		197334613725511	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
Stryktipset - Svenska Spel Sport & Casino		310136262442458	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
SOS Barnbyar		133536819999319	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	1k_5k	1k - 5k	1	1	272796	109118	844	337
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	1k_5k	1k - 5k	1	1	272796	109118	844	337
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	1k_5k	1k - 5k	1	1	272796	109118	844	337
West Midlands Labour	The Labour Party	1243222025739706	Facebook	1k_5k	1k - 5k	2	1	263979	131990	7635	1527
Pet Drugs Online		266405059207	Facebook	1k_5k	1k - 5k	2	1	263979	131990	7635	1527
InFacts	InFacts	678120165658753	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
Liverpool for Europe - Public page	#ProjectHope	521150731417045	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
National Theatre		9212864972	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
North of Tyne Combined Authority	Northumberland County Council	1813712485335415	Facebook	1k_5k	1k - 5k	3	1	236900	118451	2738	1370
Greenpeace Polska		32104614789	Facebook	1k_5k	1k - 5k	3	1	234630	117315	1364	272
RMDSZ	RMDSZ	102601499822802	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Dacian Cioloş	PLUS	107543802616247	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Traian Băsescu		361235817223309	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Video News		329122497569429	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Zapatos		266384480473840	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	1k_5k	1k - 5k	2	1	222161	111081	5143	1028
Go Climate Neutral	Go Climate Neutral	1797724450537743	Facebook	1k_5k	1k - 5k	2	1	222161	111081	5143	1028
Co-operative Party		7569385657	Facebook	1k_5k	1k - 5k	2	1	210956	105479	4730	1220
JW3	JW3	6587671199	Facebook	1k_5k	1k - 5k	2	1	210956	105479	4730	1220
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Johan Van Overtveldt		275607285891320	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Alperia		200474896635518	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Cowboy		124367788234189	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Työehtoshoppailu		1602354766564898	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Campagne nationale d’économie d’énergie		293095048144707	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Jürgen Todenhöfer		12084075837	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
2 Min Ecologie		433170297221149	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Saine Abondance		2106701562887023	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Pompes à Chaleur		464568377211278	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Prime Énergie		426045577958757	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Mikko Kiesiläinen		993610757425045	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Firmiamo.it		280104908718244	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
SOS-Kinderdörfer weltweit		56497026719	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
WWF Deutschland		218786540044	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Un citoyen 2019		415805709187581	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Le saviez vous ?		170543420313315	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Simulation Energétique		562488297524492	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Luchterhand Literaturverlag		341410458159	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Smart Solutions Qualified people for you		401154619963846	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
SOS Colabora		351877478951783	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Photovoltaik Angebote		154225911862559	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Web Summit		294067420659309	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
SECIB Immobilier		378027698975144	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Give me a Chance		596466710820200	Facebook	1k_5k	1k - 5k	2	1	199998	100000	9998	2000
CFER		305254440031170	Facebook	1k_5k	1k - 5k	2	1	199998	100000	9998	2000
More In Common		199254923808679	Facebook	1k_5k	1k - 5k	2	1	197984	98992	7635	1527
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Era Nowych Kobiet by Joanna Przetakiewicz		286813672006320	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Reform Judaism in Israel		118714234854754	Facebook	1k_5k	1k - 5k	2	1	186649	71266	847	169
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	1k_5k	1k - 5k	2	1	185807	92904	975	195
Vasile Cristian Lungu		167669676772029	Facebook	1k_5k	1k - 5k	2	1	185807	92904	975	195
SNE		1703448029710053	Facebook	1k_5k	1k - 5k	2	1	175204	87602	5197	1039
Dude Dad		154100984604961	Facebook	1k_5k	1k - 5k	2	1	175204	87602	5197	1039
AxiTrader		246531992036010	Facebook	1k_5k	1k - 5k	1	1	168221	84111	2620	524
World Transformation Movement		372125409639	Facebook	1k_5k	1k - 5k	1	1	168221	84111	2620	524
De		934096290121472	Facebook	1k_5k	1k - 5k	1	1	168221	84111	2620	524
Labour North West	the Labour Party	61950489543	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
LCLC - Lithuanian City of London Club - Londono Sičio Lietuvių Klubas	Lithuanian City of London Club	246201282926079	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
International Animal Rescue	International Animal Rescue 	8539814909	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
City of Chester Conservatives	City of Chester Conservatives	1330632286968061	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Concern Worldwide UK	Concern Worldwide UK	310531132443420	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Derby City Council	Derby City Council	28750720737	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Reignite	Reignite	702922223165890	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Reprieve	Reprieve	107485499287	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Fairtrade Foundation	The Fairtrade Foundation	88845925295	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Manchester For Europe	Manchester for Europe	1936534083277140	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
SeeMore		1546319045688366	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Bristol for Europe	#ProjectHope	1564824773823879	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
The News Dump	The News Dump	210909392847421	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Scottish Family Party	Scottish Family Party	1313354295370593	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Openreach		134197403966593	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
The Women's Equality Party	The Women's Equality Party	1567955710156124	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
UCU - University and College Union	University and College Union	1446863375581750	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Coalition for Reform in Political Advertising UK	Alex Tait on behalf of The Coalition for Reform in Political Advertising 	275297063168071	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
KATHARINE HAMNETT		322018314523210	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Theresa May	The Conservative Party	1348528641830572	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Disney Junior (UK)		212291995464063	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Notjust		1654288804621331	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Nord-Lock Group		504735979920007	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Ali Aminali		1452133531486822	Facebook	1k_5k	1k - 5k	1	1	150137	75069	5025	1005
Alternativet	Alternativet	676061179094769	Facebook	1k_5k	1k - 5k	2	1	144727	63680	1550	775
Bündnis90/ Die Grünen		AR207068276079984640	Google	1k_5k	1k - 5k	3	1	137693	13769	41308	688
Bath for Europe	#ProjectHope	341079676234366	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Welsh Labour	Welsh Labour	159670677391384	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Extinction Rebellion		239675493315233	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Stockport For Europe	#ProjectHope	1498877030176201	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Dorset for Europe	Dorset For Europe	205664403208769	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
The Charity for Civil Servants		216978845071240	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
SerpsReviews		198617470161635	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
First Investments		1363082423819663	Facebook	1k_5k	1k - 5k	2	1	118450	47380	1825	913
The Phoenix comic		103290893094955	Facebook	1k_5k	1k - 5k	2	1	118450	47380	1825	913
International Rescue Committee - Europe		220543443746	Facebook	1k_5k	1k - 5k	3	1	118449	23690	2738	1370
Rosatom Global		1828572300805912	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
Eclairelavie		475156612973063	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
Games area		2075127812758129	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
FXCM Deutschland		135468543147955	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
ExxonMobil		925007000949719	Facebook	1k_5k	1k - 5k	1	1	116803	58401	2598	519
SF Amager KBH		262391220488874	Facebook	1k_5k	1k - 5k	1	1	115782	57891	775	387
Enhedslisten	Enhedslisten	223040066022	Facebook	1k_5k	1k - 5k	1	1	115782	57891	775	387
Naser Khader		1995019340791443	Facebook	1k_5k	1k - 5k	1	1	115782	57891	775	387
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	1k_5k	1k - 5k	2	1	115781	57891	1550	775
Johan Nissinen		429354810518636	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
En bättre framtid		1173808162671999	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Unionen		175656912484553	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
UNICEF Sverige		59324455950	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Linköpings kommun	Blomgren David Gunnar	116787001729336	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Forsmarks kärnkraftverk		169746503070808	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
e.on		369122343101775	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Peterborough Labour Party	The Labour Party	927033024024138	Facebook	1k_5k	1k - 5k	2	1	105477	40894	4730	1220
It's Canada Time - itscanadatime		974459525936546	Facebook	1k_5k	1k - 5k	3	1	101807	40723	1271	254
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Christian Leysen	Christian Leysen	403864600161608	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Eco Environnement		189035588239320	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Soluzione Tasse		1678747585696511	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Keimster		395030544181100	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Gestion et Action Libérale		AR201311233196949504	Google	1k_5k	1k - 5k	3	1	96385	9179	41308	688
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	1k_5k	1k - 5k	3	1	96385	9179	41308	688
USR Diaspora	USR Diaspora	1793510380925494	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Departamentul pentru Turism - Partidul Social Democrat		339973510194748	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Consiliul Județean Neamț		277175176075548	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Partidul Mișcarea Populară - Organizația Municipală Cluj-Napoca		2081882595470333	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Hämeen Uusi Suunta ry		AR330633591832707072	Google	1k_5k	1k - 5k	2	1	91795	9179	27538	458
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	1k_5k	1k - 5k	2	1	91795	9179	27538	458
