gender_code_filter	gender_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	45	1	1249032	485047	6321	1112
f	female	Cheshire West Labour	Cheshire West Labour	321249061618806	Facebook	80	1	1242032	345659	8935	871
f	female	Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	29	1	1228359	385184	2384	538
f	female	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	82	1	1225748	332322	3546	97
f	female	National Geographic		107307059419	Facebook	4	1	1220764	588418	368	47
f	female	Plaid Cymru	Plaid Cymru	26416930992	Facebook	26	1	1218237	478165	6322	1277
f	female	Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	29	1	1216386	429975	2207	579
f	female	Friedrich-Naumann-Stiftung für die Freiheit		140889782312	Facebook	89	1	1213377	287545	14741	1784
f	female	Ivan ŠTEFANEC		324560137683033	Facebook	42	1	1209464	475988	5452	1092
f	female	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	147	1	1204470	342550	7380	256
f	female	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	100	1	1202414	462965	4945	374
f	female	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	61	1	1201779	350945	7026	1004
f	female	Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	82	1	1200609	281463	7792	747
f	female	Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	69	1	1196563	343220	4737	74
f	female	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	62	1	1194396	409529	5755	199
f	female	TOP 09	TOP 09	90002267161	Facebook	26	1	1188847	475856	1792	569
f	female	Josef Caruana		166617437361908	Facebook	67	1	1180566	364450	4829	518
f	female	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	18	1	1176318	458309	3272	589
f	female	Entega		198244400189055	Facebook	131	1	1175469	370466	21116	4558
f	female	Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	8	1	1175409	533192	2720	729
f	female	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	1171717	509992	6907	2244
f	female	MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	55	1	1169500	294753	4375	361
f	female	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	26	1	1167098	400810	2493	268
f	female	Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	34	1	1163953	455606	5415	1072
f	female	Joe Sammut		433245190070343	Facebook	81	1	1159401	461500	5048	624
f	female	Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	15	1	1146546	500521	5323	1266
f	female	Treedom		316091912308	Facebook	38	1	1145021	396950	3513	258
f	female	Mes économies d'énergie		124948231440251	Facebook	11	1	1138453	442869	12598	2509
f	female	Labour Future	Labour Future	112846662487263	Facebook	24	1	1137446	505518	8966	1873
f	female	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	247	1	1133245	253463	18371	1275
f	female	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	61	1	1124488	261913	10954	1486
f	female	Демократична България	Демократична България	995342840629890	Facebook	35	1	1123198	410870	2634	313
f	female	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	38	1	1112331	490847	2236	436
f	female	Tikaboo Romania		617570241716349	Facebook	10	1	1109904	489299	4970	989
f	female	CDA	CDA	320374518118	Facebook	12	1	1108490	488314	6207	1322
f	female	Antonio Visconti		311170115667526	Facebook	2	1	1099998	550000	1498	600
f	female	TOMS		290301287805503	Facebook	4	1	1099995	420000	6595	1599
f	female	Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	128	1	1086649	339566	9312	1170
f	female	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	13	1	1083979	471385	1207	239
f	female	Sme rodina		600235073447674	Facebook	4	1	1072727	475712	1566	629
f	female	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	91	1	1068928	327452	1926	495
f	female	Bundesregierung		768905426534529	Facebook	5	1	1064185	455724	9137	1827
f	female	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	435	1	1063128	245380	9705	2286
f	female	Stop Cambio Climático		124967441456981	Facebook	32	1	1058643	466874	3629	536
f	female	Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	35	1	1053438	423992	4618	1203
f	female	Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	59	1	1047625	302343	4344	200
f	female	SF	SF	74796954245	Facebook	46	1	1042728	289853	9274	2143
f	female	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	64	1	1031798	419350	5592	1208
f	female	NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	123	1	1030491	377719	7578	647
f	female	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	211	1	1027479	290092	8984	431
f	female	Akcja Demokracja		277892342334350	Facebook	72	1	1023387	291154	1977	169
f	female	Declic	Declic	686190454826244	Facebook	14	1	1017771	473705	1766	472
f	female	Saco	Saco	133910158381	Facebook	36	1	1017756	209120	6315	1488
f	female	Save the Planet		1682886968609155	Facebook	42	1	1017032	326990	3337	132
f	female	Gaia		182073298490036	Facebook	6	1	1014662	475466	9175	3689
f	female	Evitas.it		663358997180553	Facebook	3	1	1009997	405000	6097	1500
f	female	En bättre framtid		1173808162671999	Facebook	43	1	1009739	386865	10579	3059
f	female	CIWF France	CIWF France	335868279790722	Facebook	5	1	1009028	464626	13148	3087
f	female	MEO		69209479569	Facebook	4	1	1008932	395354	1697	533
f	female	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	1000345	421301	4117	1119
f	female	Παπαστράτος		1925659984382187	Facebook	1	1	999999	500000	999	500
f	female	Always France		183045748427091	Facebook	1	1	999999	500000	4999	1000
f	female	Mama Quilla		387951911757339	Facebook	1	1	999998	499999	4998	999
f	female	VeganbottleGo		320828511985253	Facebook	2	1	999998	400000	1998	1000
f	female	Frosch		223829854355699	Facebook	1	1	999995	499998	998	499
f	female	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	82	1	997054	216639	2485	0
f	female	Pela Case		119283008140727	Facebook	17	1	991878	354022	2273	518
f	female	Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	37	1	986373	394504	2588	532
f	female	UNO-Flüchtlingshilfe		236934790401	Facebook	71	1	985905	313863	12225	2381
f	female	GRUNDIG		1508163162762486	Facebook	14	1	979863	447700	1939	407
f	female	Världsnaturfonden WWF		371791194529	Facebook	6	1	978467	392354	8653	1932
f	female	Paweł Bejda	Bejda Paweł 	587380481330698	Facebook	69	1	977522	261675	2337	337
f	female	Parlamento Europeo - Oficina en España		161616883888862	Facebook	17	1	976943	381113	1773	252
f	female	PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	22	1	975070	414309	4673	1110
f	female	Κατερινα Μαρκου		832766380123763	Facebook	18	1	971503	399357	1267	129
f	female	Nicola Danti		241424056063716	Facebook	56	1	960930	295136	5285	856
f	female	Michela Giuffrida		656848937718109	Facebook	35	1	954970	329357	3563	382
f	female	Antonio Tajani	Antonio Tajani	506531149512596	Facebook	54	1	954821	348132	4384	820
f	female	SOS-Kinderdörfer weltweit		56497026719	Facebook	38	1	954821	364754	10978	1763
f	female	Primavera Sound	Influence Digital Ltd	156656398155	Facebook	300	1	954304	224058	34219	77
f	female	Nagy József		128401833854581	Facebook	8	1	951302	391275	1530	245
f	female	Открытые медиа. Инфометр		1246107138782307	Facebook	6	1	951223	430596	468	95
f	female	World Animal Protection Danmark		33588644626	Facebook	5	1	949163	392118	11391	2540
f	female	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	29	1	946062	367319	3194	415
f	female	Riparte il futuro		476098022442147	Facebook	39	1	945997	382596	2761	372
f	female	Oatly		585888148224935	Facebook	5	1	942417	374025	4712	1132
f	female	International Animal Rescue	International Animal Rescue 	8539814909	Facebook	13	1	940584	393722	5301	1299
f	female	Fine Gael	Fine Gael	264172043210	Facebook	8	1	936173	389885	4582	1406
f	female	Hochschulinitiative Deutschland		883028475156898	Facebook	60	1	935562	337391	4345	322
f	female	LO Sverige		163820136238	Facebook	7	1	933443	431145	8566	2407
f	female	Ujhelyi István dr.	MSZP	734217673259088	Facebook	31	1	930460	371721	2384	883
f	female	Ben & Jerry's		147006749798	Facebook	4	1	928816	442808	5721	1292
f	female	FDP Bremen	FDP Bremen	152934608113175	Facebook	184	1	923015	239482	14040	414
f	female	Les Energies du Soleil		1684031805239401	Facebook	14	1	916840	400623	10204	3044
f	female	Enel Energia		1589410777971706	Facebook	5	1	916558	414530	8439	1680
f	female	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	233	1	912257	203043	14121	906
f	female	Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	59	1	911107	317481	4023	390
f	female	Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	29	1	896989	318715	1911	367
f	female	Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	8	1	896719	399374	329	62
f	female	Le Monde		14892757589	Facebook	34	1	894388	331828	2030	219
f	female	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	84	1	893148	265531	3259	106
f	female	Adesso Basta		1062452300584762	Facebook	2	1	892679	446340	4462	892
f	female	Johann Gudenus		104145976305577	Facebook	61	1	890098	340405	5828	949
f	female	Caspar the Hat	Emily Doherty	261773154498428	Facebook	91	1	886854	240563	6707	0
f	female	CGTN		565225540184937	Facebook	7	1	882678	428031	674	135
f	female	Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	52	1	882029	370742	5815	1403
f	female	Labour South East	The Labour Party.	123817579216	Facebook	23	1	872058	325395	12785	3450
f	female	George Simion		2212856535602171	Facebook	26	1	863741	338288	1809	456
f	female	InFacts	InFacts	678120165658753	Facebook	77	1	859547	253812	5510	904
f	female	Wirtschaftskammer		125946327466544	Facebook	161	1	856292	216986	10997	576
f	female	Приоритети	БЗНС	1163987410423594	Facebook	56	1	855982	313349	2941	99
f	female	Pia Olsen Dyhr	SF	49348971479	Facebook	51	1	853628	277110	7064	1705
f	female	Greenpeace Belgium		73232790238	Facebook	84	1	853411	306584	8570	891
f	female	Partido Socialista Europeo		442423976113917	Facebook	28	1	851146	365946	1725	94
f	female	Coconut Bowls		451945511677873	Facebook	67	1	844361	224500	4036	0
f	female	Plamienok n.o.		174988447418	Facebook	6	1	843799	357256	1443	450
f	female	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	83	1	842153	237221	6061	384
f	female	Andrej Babiš	ANO	214827221987263	Facebook	5	1	840516	420259	2456	540
f	female	ExxonMobil		925007000949719	Facebook	38	1	839334	285321	7601	1893
f	female	Fabrizio Marrazzo		174478206566341	Facebook	50	1	837809	240109	3132	220
f	female	Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	7	1	827848	330227	6362	1287
f	female	Valter Flego	Valter Flego	441675022557503	Facebook	50	1	826886	221329	2632	296
f	female	Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	37	1	822044	274122	2497	865
f	female	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	30	1	821945	323552	11188	3006
f	female	Izquierda Unida	Izquierda Unida	74858103866	Facebook	14	1	819711	350473	3763	1208
f	female	Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	3	1	819212	409606	3934	787
f	female	Milieu Centraal		177508708941577	Facebook	13	1	815588	324024	3340	1038
f	female	Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	44	1	815315	200661	2935	631
f	female	Reform Judaism in Israel		118714234854754	Facebook	18	1	814957	311582	2647	574
f	female	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	48	1	813011	331654	2462	597
f	female	Unionen		175656912484553	Facebook	31	1	811070	325952	8935	2713
f	female	Comme j'aime		146933438675224	Facebook	5	1	809994	324999	11094	2199
f	female	Dúró Dóra	Sipos 	191946490841225	Facebook	28	1	809249	338051	2062	804
f	female	Silvia Dinică		1128229287275038	Facebook	21	1	808223	323276	1441	325
f	female	Evropa společně	Evropa společně	535611970260854	Facebook	63	1	807469	256248	2554	498
f	female	Ana Oramas	Coalicion Canaria	1616759808576461	Facebook	43	1	805120	274491	3547	295
f	female	Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	36	1	803435	194664	1839	349
f	female	Parlament Europejski - Biuro w Polsce		405326618416	Facebook	13	1	802458	343941	1559	247
f	female	Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	107	1	802295	184773	9209	694
f	female	Equipo Gabilondo	PSOE	2510416598973466	Facebook	5	1	800421	399937	1184	399
f	female	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	177	1	800346	195391	2992	495
f	female	Sawab Center FR		1211855348956946	Facebook	7	1	799514	326885	289	56
f	female	Alex and the jewel		1703830116536718	Facebook	15	1	796984	320999	2284	199
f	female	More United	More United	618113871680733	Facebook	17	1	796285	274741	9226	1875
f	female	Global Justice Now	Global Justice Now	6707857033	Facebook	529	1	789125	150131	33365	465
f	female	National Education Union	National Education Union	241312696375349	Facebook	13	1	786265	357344	9058	2597
f	female	Franc Bogovič		288826994603012	Facebook	14	1	783820	340341	2087	340
f	female	Roberts Zīle		508959865842254	Facebook	19	1	781548	326285	2470	378
f	female	Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	34	1	780652	245534	1314	284
f	female	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	39	1	779976	213976	2131	153
f	female	Danke, Freihandel.	VDMA	226651401514704	Facebook	233	1	779565	190828	8753	720
f	female	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	9	1	767834	338719	356	24
f	female	Go Canada Academic and Immigration Services		936478993111944	Facebook	3	1	766099	354187	349	65
f	female	The Body Shop		120693511308364	Facebook	3	1	763450	335286	1922	663
f	female	MmosWorld		1262271977168621	Facebook	4	1	761278	379732	518	103
f	female	Céréal Bio & Céréal France		1636261843328359	Facebook	5	1	760545	303759	3249	961
f	female	Ecogreen		2207467306235731	Facebook	4	1	754996	311000	6596	1599
f	female	London Conservatives	London Conservatives	660899050767643	Facebook	8	1	753995	307945	12158	2763
f	female	Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	43	1	753648	246721	3551	404
f	female	Avocadostore		312453876194	Facebook	55	1	749233	171897	2540	0
f	female	Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	12	1	749204	322277	6091	1572
f	female	Vandebron		263935850440177	Facebook	11	1	745069	322409	4843	1012
f	female	Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	14	1	745000	311961	4427	1588
f	female	Skandia		139767876088719	Facebook	3	1	744751	345543	2702	824
f	female	2 Min Ecologie		433170297221149	Facebook	68	1	741525	254380	7818	1392
f	female	Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	43	1	740567	261452	1846	103
f	female	East Midlands Labour	East Midlands Labour Party	1104066886293096	Facebook	104	1	738062	163114	9010	549
f	female	Isamaa erakond	Isamaa erakond	321163977576	Facebook	10	1	735916	310630	2807	876
f	female	Pavel Poc	Poc Pavel	202974613060409	Facebook	19	1	733600	299396	2269	610
f	female	O Video do Papa		906647586037816	Facebook	2	1	733244	343087	295	49
f	female	WWF Suomi		119054448115588	Facebook	7	1	732337	354291	3057	834
f	female	Blendle		181375052003138	Facebook	81	1	728443	249334	8160	1428
f	female	USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	27	1	727972	257142	1813	402
f	female	Labour North West	the Labour Party	61950489543	Facebook	25	1	727258	239340	5776	1214
f	female	Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	31	1	725866	297475	3999	512
f	female	SE Energi & Klima		169900309711559	Facebook	43	1	724226	251840	4456	1242
f	female	Wilde Ganzen		105516159523693	Facebook	12	1	722188	281947	2341	685
f	female	Μαρία Σπυράκη		657782574275153	Facebook	38	1	719718	246851	1977	45
f	female	Henk Jan Ormel	CDA	823537391322678	Facebook	23	1	718696	232681	4067	731
f	female	Røde Kors		65929129383	Facebook	26	1	717104	173732	7610	2428
f	female	Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	24	1	716926	246845	2158	290
f	female	DIE LINKE. NRW		150480805043795	Facebook	26	1	714956	220149	4861	789
f	female	Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	14	1	713037	307187	2212	1005
f	female	FORO Asturias	FORO Asturias	157783340940291	Facebook	14	1	706549	292972	2283	396
f	female	Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	28	1	706255	199118	2155	107
f	female	RefugiadosSOS		550220551831041	Facebook	582	1	706204	88087	36705	143
f	female	VVD		121264564551002	Facebook	33	1	705904	295460	2318	329
f	female	Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	16	1	704978	258655	1264	436
f	female	Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	10	1	700950	307782	12848	3148
f	female	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	20	1	699774	301748	4132	1350
f	female	National Theatre		9212864972	Facebook	38	1	698552	257716	5048	897
f	female	Martin Beluský - kandidát na poslanca EP		2011031775831511	Facebook	42	1	697797	220361	4170	659
f	female	Saine Abondance		2106701562887023	Facebook	24	1	697774	286969	7858	1971
f	female	Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	13	1	694743	263080	12714	2890
f	female	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	11	1	694735	300831	7666	2346
f	female	WWF Scotland	WWF Scotland	143664152344192	Facebook	10	1	694454	307292	4507	1552
f	female	Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	42	1	693497	318793	4413	535
f	female	Liam Byrne	Liam Byrne MP	147894618876725	Facebook	58	1	693441	149746	3467	243
f	female	Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	91	1	692906	206494	5189	1508
f	female	Andrea Cozzolino		1449151341981719	Facebook	11	1	692518	288250	1704	503
f	female	UNICEF Sverige		59324455950	Facebook	15	1	690172	283900	7495	2085
f	female	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	22	1	689627	253956	9826	3273
f	female	Achille Variati	Achille Variati	478212418874107	Facebook	34	1	687472	218215	2508	282
f	female	European GNSS Agency		128217567344601	Facebook	3	1	685286	314015	2566	799
f	female	Oatly		592188124467085	Facebook	1	1	684620	342310	683	342
f	female	Care2		25852730092	Facebook	13	1	684098	261983	6903	1316
f	female	Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	174	1	680706	179798	13671	733
f	female	Dr Sannas		432084333637525	Facebook	35	1	674463	157092	6371	1368
f	female	European Parliament Office in Cyprus		205478755729	Facebook	9	1	665992	297985	3080	575
f	female	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	39	1	665295	230317	2073	204
f	female	Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	46	1	664968	199334	2386	36
f	female	Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	42	1	662037	229616	13690	4102
f	female	Kokoomus	Kokoomus	201285237101	Facebook	318	1	660925	127254	21636	654
f	female	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	23	1	659832	249175	3826	1033
f	female	HLAS	První prezidentská	320144481956623	Facebook	162	1	657456	181460	2015	502
f	female	UK Government Scotland		159100234275780	Facebook	2	1	656253	328127	3508	701
f	female	Fundação Calouste Gulbenkian		49386033906	Facebook	1	1	655782	327891	327	65
f	female	Fianna Fáil	Fianna Fáil	222629035132	Facebook	36	1	655647	209027	2427	218
f	female	Bouzidi Mourad		1840451052913778	Facebook	4	1	654934	292264	502	95
f	female	Keskusta	Suomen Keskusta	55312855747	Facebook	33	1	653925	159034	2882	310
f	female	Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	20	1	653407	242267	2576	442
f	female	Folkekirkens Nødhjælp		276770505228	Facebook	78	1	652502	165569	4377	1014
f	female	5Pillars	5 Pillars	490858150969676	Facebook	10	1	651502	301529	6413	1328
f	female	Schwarzkopf Professional		150101695010185	Facebook	5	1	651033	301089	548	175
f	female	Your Everyday Korean		1446749008800347	Facebook	4	1	649994	309999	395	0
f	female	Jörgen Warborn EU-kandidat		56002955332	Facebook	95	1	648121	168176	6666	1720
f	female	Calin Popescu Tariceanu		227922987222524	Facebook	12	1	647555	258974	1345	369
f	female	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	17	1	646067	261297	3922	677
f	female	ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	18	1	645695	284689	1117	81
f	female	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	91	1	637387	158615	4594	45
f	female	Petra Krištúfková	Sme rodina	1061086993931165	Facebook	18	1	636195	223755	2305	307
f	female	Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	5	1	635078	290570	993	316
f	female	Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	27	1	632877	168585	2276	138
f	female	Bas Eickhout	GroenLinks	208578955894331	Facebook	49	1	631586	206567	6355	1414
f	female	ALDE Sector 6		428872677299268	Facebook	28	1	630971	152999	1254	168
f	female	pametno.org	pametno.org	144815235686385	Facebook	27	1	630383	198258	1255	39
f	female	Milaap		315603771494	Facebook	30	1	630021	212852	1710	489
f	female	Walsall Labour	The Labour Party	1933361683443372	Facebook	26	1	628368	127226	5638	1026
f	female	Wydawnictwo AGORA		336438736394843	Facebook	14	1	625968	287149	240	12
f	female	Forza Italia		172265396249029	Facebook	14	1	625818	238595	4599	938
f	female	Tretti		250791121791	Facebook	5	1	625788	251723	1318	301
f	female	Veganuary		170911309781648	Facebook	21	1	624203	193728	1998	0
f	female	Assets For Life		1536572196655036	Facebook	50	1	623595	139450	8521	1651
f	female	Elena Gentile	Elena Gentile	1426435657576038	Facebook	39	1	621766	195923	1604	0
f	female	Siegfried Muresan		731035500293728	Facebook	5	1	621540	244226	260	52
f	female	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	123	1	620768	138149	5978	176
f	female	More In Common		199254923808679	Facebook	3	1	618318	269876	17934	6315
f	female	Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	183	1	617881	149061	13019	555
f	female	foodwatch France		194934737335658	Facebook	14	1	617372	213282	7857	1481
f	female	Dansk.nl		39128216655	Facebook	12	1	616987	215999	2387	300
f	female	World Bank		153371894688575	Facebook	40	1	615344	227753	1676	143
f	female	Moderaterna	Moderaterna	7719591155	Facebook	106	1	614249	148152	6045	1419
f	female	nucao		1285780774784882	Facebook	16	1	613395	247774	2748	381
f	female	China Xinhua News		338109312883186	Facebook	5	1	612886	298361	337	63
f	female	Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	11	1	611792	239414	1257	306
f	female	TOMS		751135974919667	Facebook	4	1	609996	225000	6096	1200
f	female	Eclairelavie		475156612973063	Facebook	36	1	608675	206306	8636	1498
f	female	Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	21	1	608664	195427	1147	54
f	female	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	46	1	608112	179092	4785	777
f	female	Danske Medier	Danske Medier	300107073389986	Facebook	47	1	607949	186297	2714	706
f	female	MBRC		1853495178284518	Facebook	97	1	607502	164548	6115	623
f	female	Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	116	1	607471	137228	5107	0
f	female	Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	32	1	606237	207601	5898	1480
f	female	Mona Juul	Mona Juul	2079067062409423	Facebook	76	1	605306	172290	4977	1030
f	female	SECIB Immobilier		378027698975144	Facebook	24	1	605121	226290	7489	2166
f	female	Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	6	1	604450	257329	240	19
f	female	Proud of Our Pride		400548670511219	Facebook	52	1	601518	137965	3339	0
f	female	Le 1		850828794934579	Facebook	23	1	601181	220218	1203	36
f	female	Scottish Labour Party	Scottish Labour	310039442421596	Facebook	34	1	601098	224808	5331	1432
f	female	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	27	1	600471	230856	2518	339
f	female	Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	5	1	599822	273886	215	40
f	female	Kelemen Hunor	RMDSZ	175293925828191	Facebook	36	1	599760	142725	940	140
f	female	IG Metall	IG Metall	249296718436	Facebook	17	1	599689	280607	2594	743
f	female	SPD Mannheim	SPD Mannheim	417906251607978	Facebook	21	1	599574	226238	3105	796
f	female	Dariusz Rosati	CommSense	238903929634988	Facebook	37	1	599231	144070	1582	259
f	female	Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	39	1	596687	200510	1284	0
f	female	Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	50	1	596138	129196	2842	135
f	female	L'OCCITANE en Provence		161197393938517	Facebook	5	1	594607	233096	2071	808
f	female	Sverigedemokraterna Värmlands län		336384546384299	Facebook	40	1	594414	163394	4970	1446
f	female	Oatly		214112085661044	Facebook	4	1	594079	239268	3428	841
f	female	Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	19	1	592021	218318	1055	82
f	female	Simple Politics		1052029294841900	Facebook	2	1	591038	236415	1366	683
f	female	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	29	1	590698	228046	2453	360
f	female	Miriam Cates	The Conservative Party	349846382192653	Facebook	17	1	590457	277422	1931	370
f	female	Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	8	1	585622	270456	780	151
f	female	Uppsala kommun	Uppsala kommun	104760926229060	Facebook	54	1	583982	132127	3518	854
f	female	Satronik - Pompy Ciepła		276627982527247	Facebook	6	1	583951	240202	269	53
f	female	Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	32	1	582191	153093	1853	267
f	female	Ipswich Labour	The Labour Party. Promoted by John Cook on behalf of Ipswich Labour Party	342002108699	Facebook	122	1	581534	178456	9469	376
f	female	Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	22	1	579199	220883	2344	491
f	female	Parlamento Europeu - Gabinete em Portugal	Parlamento Europeu - Gabinete em Portugal	170555122972051	Facebook	1	1	578371	289186	577	289
f	female	CDA Gelderland		133724653386228	Facebook	10	1	577519	244305	1756	450
f	female	Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	3	1	576833	281192	698	139
