advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	0_50	0 - 50	1	1	36010	7202	82	0
Global Justice Now	Global Justice Now	6707857033	Facebook	0_50	0 - 50	1	1	36010	7202	82	0
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	0_50	0 - 50	5	1	35882	15950	493	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	0_50	0 - 50	12	1	35875	5981	1184	0
Izquierda Xunida Riosa	Izquierda Xunida Riosa	1433628330234775	Facebook	0_50	0 - 50	36	1	35852	0	3552	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	0_50	0 - 50	15	1	34876	4984	1480	0
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	0_50	0 - 50	12	1	34562	6482	990	0
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	0_50	0 - 50	9	1	34485	8747	303	50
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	0_50	0 - 50	10	1	33884	5981	986	0
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	0_50	0 - 50	8	1	33881	9177	163	5
Margrete Auken	SF	36730930417	Facebook	0_50	0 - 50	6	1	33735	13495	300	60
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	0_50	0 - 50	13	1	33234	5249	282	30
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	0_50	0 - 50	3	1	32663	16331	37	7
London Green Party	London Green Party	175350485880358	Facebook	0_50	0 - 50	9	1	32403	6482	742	0
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	0_50	0 - 50	7	1	32082	9544	150	2
Andrea Vannucci per Firenze	Andrea Vannucci	547494135363560	Facebook	0_50	0 - 50	7	1	31893	8971	690	0
SMER - SD Bardejov	SMER - SD	424019988386535	Facebook	0_50	0 - 50	7	1	31893	8971	690	0
Γιώργος Ρωμανιάς - Giorgos Romanias	Γεωργιος Ρωμανιας	323464321610249	Facebook	0_50	0 - 50	7	1	31893	8971	690	0
JUDr. Peter Puškár	Puskar Peter	299027620531773	Facebook	0_50	0 - 50	10	1	31890	10965	986	0
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	0_50	0 - 50	7	1	31882	6177	140	5
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	0_50	0 - 50	1	1	31501	15750	48	9
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	0_50	0 - 50	1	1	31501	15750	48	9
Sven Giegold	Sven Giegold	1391306014465513	Facebook	0_50	0 - 50	3	1	29903	14953	296	0
Alejandro Langtry	Alejandro Langtry Cainzos	876647346005514	Facebook	0_50	0 - 50	3	1	29903	14953	296	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	0_50	0 - 50	5	1	29901	8971	493	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	0_50	0 - 50	5	1	29901	8971	493	0
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	0_50	0 - 50	5	1	29901	8971	493	0
SMER - SD Košice II.	SMER - SD	322950438385690	Facebook	0_50	0 - 50	9	1	29897	7975	888	0
SMER - SD Košice III.	SMER - SD	456693081804058	Facebook	0_50	0 - 50	10	1	29896	4984	986	0
CDU Hamburg-Nord	CDU Hamburg-Nord	685221951523894	Facebook	0_50	0 - 50	29	1	28880	0	2862	0
PS Région bruxelloise	PS Région bruxelloise	279112515484034	Facebook	0_50	0 - 50	6	1	27906	10965	592	0
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	0_50	0 - 50	8	1	27904	4984	789	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	0_50	0 - 50	8	1	27904	4984	789	0
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	0_50	0 - 50	6	1	27418	5810	96	10
IU Aragón	IU Aragón	178663732095	Facebook	0_50	0 - 50	11	1	26904	3987	1085	0
Željana Zovko	HDZ - Hrvatska demokratska zajednica	1203134436474667	Facebook	0_50	0 - 50	15	1	26901	2990	1480	0
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	0_50	0 - 50	10	1	26766	4355	190	0
Sylwia Spurek	KW Wiosna Roberta Biedronia 	1967695263556184	Facebook	0_50	0 - 50	4	1	26330	8266	60	7
Sabina Obwiosło-Budzyń	KW Wiosna Roberta Biedronia 	371048117077022	Facebook	0_50	0 - 50	4	1	25996	11000	92	0
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	0_50	0 - 50	4	1	25915	10965	394	0
Sinistra per Calenzano	Simone Giuntini	2502767379948983	Facebook	0_50	0 - 50	4	1	25915	10965	394	0
Marcello Mezzasalma	Marcello Mezzasalma	2213168762276305	Facebook	0_50	0 - 50	5	1	25914	7975	493	0
Barbara Meyer-Gluche	B90/Grüne Saarbrücken	183342321839259	Facebook	0_50	0 - 50	5	1	25914	7975	493	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	0_50	0 - 50	5	1	25914	7975	493	0
SMER - SD Košice IV.	SMER - SD	866441537046249	Facebook	0_50	0 - 50	10	1	25909	3987	986	0
Jorge Azcón	Partido Popular Zaragoza	1005758609559650	Facebook	0_50	0 - 50	18	1	25901	1993	1776	0
Grüne Jugend Freiburg	Grüne Jugend Freiburg	258738124139670	Facebook	0_50	0 - 50	22	1	25897	996	2171	0
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	0_50	0 - 50	4	1	24996	8000	184	37
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	0_50	0 - 50	8	1	24991	7000	51	10
Ralf Lottermann - Für den Wormser Stadtrat	Ralf Lottermann	364491737725008	Facebook	0_50	0 - 50	3	1	24919	10965	296	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	0_50	0 - 50	3	1	24919	10965	296	0
Stefano Ciccone con La Sinistra al Parlamento Europeo	Stefano Ciccone	2125577980861018	Facebook	0_50	0 - 50	4	1	24918	7975	394	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	0_50	0 - 50	4	1	24918	7975	394	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	0_50	0 - 50	4	1	24918	7975	394	0
Alessandra Guatteri	Matteo Olivieri	452246258212300	Facebook	0_50	0 - 50	5	1	24917	4984	493	0
SMER - SD Martin	SMER - SD	1036507319873148	Facebook	0_50	0 - 50	9	1	24913	3987	888	0
Morten Dahlin		AR273707476816232448	Google	0_50	0 - 50	3	1	24684	0	123	0
Kristdemokraterna		AR332197922001125376	Google	0_50	0 - 50	3	1	24684	0	123	0
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	0_50	0 - 50	3	1	24684	0	123	0
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	0_50	0 - 50	8	1	24486	4498	327	60
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	0_50	0 - 50	3	1	24148	10575	177	60
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	0_50	0 - 50	5	1	24147	4830	307	112
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	0_50	0 - 50	1	1	23955	4791	93	18
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	0_50	0 - 50	1	1	23955	4791	93	18
SMER - SD Trnava	SMER - SD	288684228679617	Facebook	0_50	0 - 50	6	1	23919	9968	592	0
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	0_50	0 - 50	5	1	23740	6998	213	40
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	0_50	0 - 50	4	1	23740	9247	163	30
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	0_50	0 - 50	6	1	23083	7544	127	2
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	0_50	0 - 50	7	1	22921	3987	690	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	0_50	0 - 50	11	1	22917	2990	1085	0
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	0_50	0 - 50	14	1	22914	4984	1381	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	0_50	0 - 50	19	1	22909	996	1875	0
Paweł Tanajno	Paweł Jan Tanajno	469702339755768	Facebook	0_50	0 - 50	5	1	21995	7000	115	0
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	0_50	0 - 50	6	1	21994	3999	138	0
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	0_50	0 - 50	10	1	21990	3000	165	18
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	0_50	0 - 50	5	1	21926	6978	493	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	0_50	0 - 50	5	1	21926	6978	493	0
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	0_50	0 - 50	5	1	21926	6978	493	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	0_50	0 - 50	6	1	21925	3987	592	0
PD Castelfranco Emilia	Partito Democratico Castelfranco Emilia	504963402964897	Facebook	0_50	0 - 50	10	1	21921	2990	986	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	0_50	0 - 50	10	1	21921	2990	986	0
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	0_50	0 - 50	10	1	21921	2990	986	0
SMER - SD Kysucké Nové Mesto	SMER - SD	378204796131445	Facebook	0_50	0 - 50	10	1	21921	2990	986	0
SPD Wandsbek	Andre Schneider	182588003457	Facebook	0_50	0 - 50	18	1	21913	996	1776	0
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	0_50	0 - 50	5	1	21771	4355	86	0
Демократична България	Демократична България	995342840629890	Facebook	0_50	0 - 50	3	1	20931	9968	296	0
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	0_50	0 - 50	3	1	20931	9968	296	0
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	0_50	0 - 50	3	1	20931	9968	296	0
Antonio Castello	Antonio Castello	452764018806467	Facebook	0_50	0 - 50	3	1	20931	9968	296	0
Frank Psaila	Frank Psaila	458318884361628	Facebook	0_50	0 - 50	4	1	20930	6978	394	0
Podemos Aranjuez	Unidas Podemos Aranjuez	248379842014595	Facebook	0_50	0 - 50	4	1	20930	6978	394	0
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	0_50	0 - 50	4	1	20930	6978	394	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	0_50	0 - 50	5	1	20929	3987	493	0
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	0_50	0 - 50	5	1	20929	3987	493	0
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	0_50	0 - 50	3	1	19997	7000	42	7
Monika Falej	KW Wiosna Roberta Biedronia	380133332829228	Facebook	0_50	0 - 50	3	1	19997	7000	69	0
Cristian Chirteș	EUROPA DNS	309525925854654	Facebook	0_50	0 - 50	4	1	19996	4000	83	0
Mia Tang	Mia Tang	358828094665364	Facebook	0_50	0 - 50	4	1	19992	6248	163	30
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	0_50	0 - 50	16	1	19984	1000	368	0
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	0_50	0 - 50	2	1	19935	9968	197	0
Coalición por El Bierzo	Coalición por El Bierzo	661476137308587	Facebook	0_50	0 - 50	2	1	19935	9968	197	0
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	0_50	0 - 50	2	1	19935	9968	197	0
Mladí Sociálni Demokrati	Mladí sociálni demokrati	582911831720503	Facebook	0_50	0 - 50	2	1	19935	9968	197	0
Popolo della Famiglia - Lazio	Guido Pianeselli 	356312904827073	Facebook	0_50	0 - 50	2	1	19935	9968	197	0
DIE LINKE	DIE LINKE	47694585682	Facebook	0_50	0 - 50	3	1	19934	6978	296	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	0_50	0 - 50	3	1	19934	6978	296	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	0_50	0 - 50	3	1	19934	6978	296	0
Arbeitnehmer und Rentner Union ARU	Peter Otto Arthur Rippler 	408239062653173	Facebook	0_50	0 - 50	3	1	19934	6978	296	0
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	0_50	0 - 50	3	1	19934	6978	296	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	0_50	0 - 50	4	1	19933	3987	394	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	0_50	0 - 50	4	1	19933	3987	394	0
Málaga Ahora	Málaga Ahora	781552348595473	Facebook	0_50	0 - 50	4	1	19933	3987	394	0
SMER - SD Čadca	SMER - SD	329039301092388	Facebook	0_50	0 - 50	4	1	19933	3987	394	0
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	0_50	0 - 50	4	1	19933	3987	394	0
Nadia Sgro	Nadia Sgro	276613263243127	Facebook	0_50	0 - 50	4	1	19933	3987	394	0
Δημήτριος Μελάς	Σ. Παυλιδης	322928891749288	Facebook	0_50	0 - 50	8	1	19929	2990	789	0
Marco Racca	Marco Racca	1568071770119902	Facebook	0_50	0 - 50	12	1	19925	1993	1184	0
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	0_50	0 - 50	2	1	19149	9575	130	51
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	0_50	0 - 50	3	1	19148	6575	177	60
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	0_50	0 - 50	4	1	18874	8905	31	2
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	0_50	0 - 50	5	1	17994	6000	104	0
SMER - SD Pezinok	SMER - SD	384690812128658	Facebook	0_50	0 - 50	6	1	17937	2990	592	0
SMER - SD Námestovo	SMER - SD	177188103222276	Facebook	0_50	0 - 50	6	1	17937	2990	592	0
Grüne Jugend Baden-Württemberg	GRÜNE JUGEND Baden-Württemberg	139278729445697	Facebook	0_50	0 - 50	6	1	17937	2990	592	0
AfD Rheinland-Pfalz	AfD Rheinland-Pfalz	162707793881819	Facebook	0_50	0 - 50	10	1	17934	1993	986	0
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	0_50	0 - 50	5	1	16995	3000	120	46
Miroslav Žiak	Bc. Žiak Miroslav	396331590493376	Facebook	0_50	0 - 50	4	1	16943	5981	394	0
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	0_50	0 - 50	4	1	16943	5981	394	0
Galliera c'è - Silvia Guidolin Sindaco	Silvia Guidolin	2688685454538825	Facebook	0_50	0 - 50	5	1	16942	2990	493	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	0_50	0 - 50	5	1	16942	2990	493	0
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	0_50	0 - 50	5	1	16942	2990	493	0
SMER - SD Považská Bystrica	SMER - SD	2269453579960676	Facebook	0_50	0 - 50	5	1	16942	2990	493	0
GroenLinks		AR148211418645135360	Google	0_50	0 - 50	2	1	16456	0	82	0
ADDO DIGITAL IKE		AR15516582969081856	Google	0_50	0 - 50	2	1	16456	0	82	0
Euroopassa Suomen Tähden ry		AR176823734856843264	Google	0_50	0 - 50	2	1	16456	0	82	0
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	0_50	0 - 50	2	1	16456	0	82	0
Michael Aastrup Jensen		AR92226485582036992	Google	0_50	0 - 50	2	1	16456	0	82	0
Klassiskt Liberala Partiet		AR214800866480226304	Google	0_50	0 - 50	2	1	16456	0	82	0
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	0_50	0 - 50	4	1	16243	3249	163	30
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	0_50	0 - 50	3	1	16086	6544	58	2
Marcin Sypniewski	Marcin Sypniewski	946704618680358	Facebook	0_50	0 - 50	3	1	15997	6000	69	0
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	0_50	0 - 50	4	1	15996	3000	61	12
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	0_50	0 - 50	4	1	15996	3000	83	0
Zenia Stampe	Zenia Stampe	127344360615074	Facebook	0_50	0 - 50	4	1	15992	5248	163	30
Lavorare Insieme - Alessia Andreola Sindaco	Alessia Andreola	819808075078522	Facebook	0_50	0 - 50	3	1	15947	5981	296	0
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	0_50	0 - 50	3	1	15947	5981	296	0
Bayernpartei	Bayernpartei	78309442751	Facebook	0_50	0 - 50	3	1	15947	5981	296	0
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	0_50	0 - 50	3	1	15947	5981	296	0
ΣΥΜΠΟΛΙΤΕΙΑ	Dimitra Kehagia	748401935189589	Facebook	0_50	0 - 50	3	1	15947	5981	296	0
Triin Saag	Saag Triin	2012394932389774	Facebook	0_50	0 - 50	3	1	15947	5981	296	0
Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	0_50	0 - 50	3	1	15947	5981	296	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	0_50	0 - 50	3	1	15947	5981	296	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	0_50	0 - 50	4	1	15946	2990	394	0
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	0_50	0 - 50	4	1	15946	2990	394	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	0_50	0 - 50	4	1	15946	2990	394	0
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	0_50	0 - 50	4	1	15946	2990	394	0
SMER - SD Ružomberok	SMER - SD	694133343950220	Facebook	0_50	0 - 50	4	1	15946	2990	394	0
Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	0_50	0 - 50	4	1	15946	2990	394	0
Smer - SD Liptovský Mikuláš	SMER - SD	1675423392784411	Facebook	0_50	0 - 50	4	1	15946	2990	394	0
Cosimo Guccione per Firenze	Cosimo Guccione	1425237984394334	Facebook	0_50	0 - 50	4	1	15946	2990	394	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	0_50	0 - 50	4	1	15946	2990	394	0
GroenLinks	GroenLinks	175740570505	Facebook	0_50	0 - 50	7	1	15943	4984	690	0
SMER - SD Bytča	SMER - SD	820946898273815	Facebook	0_50	0 - 50	8	1	15942	1993	789	0
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	0_50	0 - 50	16	1	15934	0	1579	0
Renew	Renew  Party	1923371311278106	Facebook	0_50	0 - 50	6	1	15840	2880	495	0
Fidesz	Fidesz	9844779306	Facebook	0_50	0 - 50	1	1	15750	3150	48	9
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	0_50	0 - 50	1	1	15750	3150	48	9
Dr. Szoboszlay György Csaba, közszereplő, LMP	Szoboszlay György Csaba	202727753244884	Facebook	0_50	0 - 50	1	1	15750	3150	48	9
Indítsuk Be Magyarországot Alapítvány	Indítsuk Be Magyarországot Alapítvány	422399638586608	Facebook	0_50	0 - 50	1	1	15750	3150	48	9
Platforma Obywatelska	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	0_50	0 - 50	2	1	15442	6088	35	2
Adam Bielan	Adam Bielan	228951150597089	Facebook	0_50	0 - 50	2	1	15442	6088	35	2
Luděk Niedermayer	TOP 09	1395881230682843	Facebook	0_50	0 - 50	2	1	14998	6000	58	23
Grzegorz Furgo	Grzegorz Furgo	1674901842722925	Facebook	0_50	0 - 50	2	1	14998	6000	46	0
USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	0_50	0 - 50	2	1	14998	6000	41	0
Jolanta Hibner - polityk	Grzegorz Mrózek	2912819075610107	Facebook	0_50	0 - 50	2	1	14998	6000	46	0
Anna Zalewska	Paweł Kociński	171114382968728	Facebook	0_50	0 - 50	2	1	14998	6000	46	0
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	0_50	0 - 50	2	1	14998	6000	41	0
Organizace pro pomoc uprchlíkům, z.s.	Organizace pro pomoc uprchlíkům, z.s.	188235971211201	Facebook	0_50	0 - 50	2	1	14998	6000	38	7
Marius Bodea	Marius Bodea	1514760912172050	Facebook	0_50	0 - 50	3	1	14997	3000	62	0
Zbigniew Kuźmiuk	Przemysław Balmowski 	286259248181285	Facebook	0_50	0 - 50	2	1	14997	6000	46	0
Corina Cretu	Corina Cretu	200813406761691	Facebook	0_50	0 - 50	3	1	14997	3000	62	0
Centerpartiet Gotland	Ahlin Siv Eva Marie	513330082107760	Facebook	0_50	0 - 50	3	1	14996	2999	138	27
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	0_50	0 - 50	3	1	14996	3000	101	18
Witold Pahl	Sikker sp. z o.o.	1643994439224385	Facebook	0_50	0 - 50	3	1	14996	2999	69	0
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	0_50	0 - 50	2	1	14993	7497	100	20
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	0_50	0 - 50	15	1	14985	0	9	1
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Christian Leysen	Christian Leysen	403864600161608	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
VoteEuropa - France	Jules Nicolas André Bejot 	2031732090462417	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Ján Rudolf - kandidát na europoslanca za SaS	Richard Sulik	1032120240148860	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
VVD	VVD	121264564551002	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Michele Facci	Alessandro Buscaroli	181747745203690	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Genova che osa	Genova che osa	1538926219695299	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
JUDr. Miroslav Radačovský, ex sudca - kandidát na poslanca EP	Radačovský Michal	730919327293761	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Luca Di Egidio	Luca Di Egidio	993724994029066	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Ivana Nikolić Popović	Hrvatska narodna stranka - liberalni demokrati (HNS)	160505204050427	Facebook	0_50	0 - 50	2	1	14951	5981	197	0
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
Centioni Alessia Europee 2019	SocialCom	1249137568574869	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
SMER - sociálna demokracia Zlaté Moravce	SMER - SD	797840396992140	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
SMER - SD Snina	SMER - SD	184271430510	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
SMER - SD Topoľčany	SMER - SD	979387228785287	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
Civica Asolo - Edoardo Bernini Sindaco	Edoardo Bernini	423376741559971	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
Anton Martvoň	Martvon Anton	351452264866192	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
Marzio Olivero	Marzio Olivero 	1226060420905435	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
GoodJobs	GoodJobs	1004883576238809	Facebook	0_50	0 - 50	3	1	14950	2990	296	0
SMER - SD Rožňava	SMER - SD	1117830388404517	Facebook	0_50	0 - 50	7	1	14946	1993	690	0
SMER - SD Kežmarok	SMER - SD	1186715744835652	Facebook	0_50	0 - 50	7	1	14946	1993	690	0
SMER - SD Dolný Kubín	SMER - SD	2313329688734081	Facebook	0_50	0 - 50	7	1	14946	1993	690	0
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	0_50	0 - 50	2	1	14403	7202	165	0
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	0_50	0 - 50	2	1	14403	7202	165	0
East Midlands Labour	The Labour Party	1104066886293096	Facebook	0_50	0 - 50	3	1	14402	5041	247	0
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	0_50	0 - 50	3	1	14402	5041	247	0
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	0_50	0 - 50	12	1	14138	1575	76	16
Marcin Gołaszewski	Marcin Łukasz Gołaszewski 	1500359650261089	Facebook	0_50	0 - 50	6	1	13993	2000	138	0
Assieme per Cambiare	Remo Zaminato	685647088140579	Facebook	0_50	0 - 50	6	1	13950	1993	592	0
Somos Alcalá	Somos Alcalá	691838637600242	Facebook	0_50	0 - 50	6	1	13950	1993	592	0
SMER - SD Hlohovec	SMER - SD	2353427934938089	Facebook	0_50	0 - 50	6	1	13950	1993	592	0
SMER - SD Levice	SMER - SD	642598419141100	Facebook	0_50	0 - 50	6	1	13950	1993	592	0
SMER - SD Rimavská Sobota	SMER - SD	440895260043999	Facebook	0_50	0 - 50	6	1	13950	1993	592	0
FDP Friedrichshain-Kreuzberg	Lenhart Frank	173450889377945	Facebook	0_50	0 - 50	14	1	13942	0	1381	0
Partito Democratico Rivoli	Partito Democratico Rivoli	710427272382861	Facebook	0_50	0 - 50	14	1	13942	0	1381	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	0_50	0 - 50	3	1	13549	5710	28	1
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	0_50	0 - 50	2	1	13549	6775	24	0
JØP - Stem på klima og højt ansvarligt afkast	Demokratisk Erhvervsnetværk	290304768567003	Facebook	0_50	0 - 50	4	1	13243	4498	126	20
Poseł Jakub Rutnicki	KKW Koalicja Europejska PO PSL SLD .N Zieloni	222141244609992	Facebook	0_50	0 - 50	4	1	13064	3266	50	10
