location_code	location_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
goriska_statistical_region_SI	Goriška Statistical Region, Slovenia	1382	316	749963	264916	4223	391
central_ostrobothnia_FI	Central Ostrobothnia, Finland	1515	323	749826	271081	6431	1030
mura_statistical_region_SI	Mura Statistical Region, Slovenia	1317	299	740820	271683	3589	426
aland_islands_FI	Åland Islands, Finland	1458	308	734878	263577	4795	861
kyrenia_district_CY	Kyrenia District, Cyprus	832	260	719702	281952	2210	256
zagreb_county_HR	Zagreb County, Croatia	1385	361	715960	272485	2577	299
wicklow_IE	Wicklow, Ireland	1977	540	704756	277390	4924	721
veliko_tarnovo_province_BG	Veliko Tarnovo Province, Bulgaria	1287	399	703148	282879	2202	309
parnu_county_EE	Pärnu County, Estonia	996	225	689767	235387	3639	363
pleven_province_BG	Pleven Province, Bulgaria	1250	398	681563	272026	2060	273
ruse_province_BG	Ruse Province, Bulgaria	1283	393	679627	273191	2158	289
aosta_valley_IT	Aosta Valley, Italy	5101	1351	643447	232726	3051	338
medimurje_county_HR	Međimurje County, Croatia	1332	356	627722	247685	2478	257
kilkenny_IE	Kilkenny, Ireland	1769	475	615873	226242	3568	465
pazardzhik_province_BG	Pazardzhik Province, Bulgaria	1190	369	613749	246488	1838	244
bjelovar_bilogora_county_HR	Bjelovar-Bilogora County, Croatia	1260	337	607901	220572	2174	216
haskovo_province_BG	Haskovo Province, Bulgaria	1191	381	589684	236649	1722	233
laane_viru_county_EE	Lääne-Viru County, Estonia	816	192	580956	185241	2933	215
kainuu_FI	Kainuu, Finland	1340	289	578945	211111	5471	826
beja_district_PT	Beja District, Portugal	1714	569	578581	230472	1965	307
karlovac_county_HR	Karlovac County, Croatia	1336	356	555747	211977	2009	229
carinthia_statistical_region_SI	Carinthia Statistical Region, Slovenia	1196	258	548729	193746	2770	274
grevenmacher_district_LU	Grevenmacher District, Luxembourg	1552	356	545687	172028	3594	236
sibenik_knin_county_HR	Šibenik-Knin County, Croatia	1332	348	513284	189153	1885	199
koprivnica_krizevci_county_HR	Koprivnica-Križevci County, Croatia	1275	335	510377	197771	1902	211
sofia_province_BG	Sofia Province, Bulgaria	1122	349	485814	193429	1448	229
guarda_district_PT	Guarda District, Portugal	1612	539	475330	188540	1496	240
portalegre_district_PT	Portalegre District, Portugal	1810	555	469377	186256	1488	237
county_laois_IE	County Laois, Ireland	1635	477	462671	179721	3647	400
sliven_province_BG	Sliven Province, Bulgaria	1121	357	460049	184980	1318	183
lower_sava_statistical_region_SI	Lower Sava Statistical Region, Slovenia	1176	258	456920	170120	2008	253
county_offaly_IE	County Offaly, Ireland	1553	453	453035	175826	3075	403
krapina_zagorje_county_HR	Krapina-Zagorje County, Croatia	1231	320	451064	165078	1651	164
ida_viru_county_EE	Ida-Viru County, Estonia	878	221	439478	154969	2165	184
carlow_IE	Carlow, Ireland	1660	479	437440	180031	3010	433
virovitica_podravina_county_HR	Virovitica-Podravina County, Croatia	1187	301	435281	166704	1547	170
vratsa_province_BG	Vratsa Province, Bulgaria	1076	343	416709	167244	1315	158
viljandi_county_EE	Viljandi County, Estonia	838	194	407890	141097	3266	192
pozega_slavonia_county_HR	Požega-Slavonia County, Croatia	1190	302	391394	147554	1470	142
roscommon_IE	Roscommon, Ireland	1478	420	388836	145352	2528	420
county_longford_IE	County Longford, Ireland	1422	413	380553	144521	2455	377
pernik_province_BG	Pernik Province, Bulgaria	1087	341	370626	145203	1213	186
yambol_province_BG	Yambol Province, Bulgaria	1038	326	316379	126892	912	123
lovech_province_BG	Lovech Province, Bulgaria	1031	326	305606	122342	870	120
county_leitrim_IE	County Leitrim, Ireland	1401	396	302806	107654	1741	258
littoral_inner_carniola_statistical_region_SI	Littoral–Inner Carniola Statistical Region, Slovenia	1077	227	292756	104665	1589	154
montana_province_BG	Montana Province, Bulgaria	1043	314	287114	115066	848	116
central_sava_statistical_region_SI	Central Sava Statistical Region, Slovenia	1081	223	283156	103014	1325	152
kyustendil_province_BG	Kyustendil Province, Bulgaria	1047	332	267405	107055	841	112
lika_senj_county_HR	Lika-Senj County, Croatia	1044	278	262099	90721	802	80
smolyan_province_BG	Smolyan Province, Bulgaria	1021	324	258785	105508	708	105
jarva_county_EE	Järva County, Estonia	688	153	251452	88248	2076	98
voru_county_EE	Võru County, Estonia	691	165	227794	80782	1192	119
vidin_province_BG	Vidin Province, Bulgaria	995	311	214330	85025	641	85
saare_county_EE	Saare County, Estonia	682	153	185555	67632	904	112
rapla_county_EE	Rapla County, Estonia	638	162	176636	62196	1134	90
jogeva_county_EE	Jõgeva County, Estonia	613	139	156090	55220	817	78
valga_county_EE	Valga County, Estonia	623	148	143982	52158	741	80
laane_county_EE	Lääne County, Estonia	667	152	142084	50809	808	77
polva_county_EE	Põlva County, Estonia	557	133	135742	47590	702	66
hiiu_county_EE	Hiiu County, Estonia	413	100	46762	16976	213	23
riga_planning_region_LV	Riga Planning Region, Latvia	121	48	3896	964	17	0
