spend_code_filter	spend_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1k_5k	1k - 5k	Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	1	1	545593	272797	844	337
1k_5k	1k - 5k	Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	9	1	526822	216034	14025	4725
1k_5k	1k - 5k	Oxford Academic (Oxford University Press)		188890111132385	Facebook	3	1	525614	233607	7796	1559
1k_5k	1k - 5k	Property & Business Info		562032903912680	Facebook	7	1	513285	244800	6390	3198
1k_5k	1k - 5k	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	John Crombez	sp.a	264131406977201	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Groen	Groen	84920854319	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	UNO-Flüchtlingshilfe		236934790401	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Greenpeace España	Greenpeace España	133044800622	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Commission Européenne en Belgique / Europese Commissie in Belgie	Commission Européenne en Belgique / Europese Commissie in Belgie	295165170561769	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Kyriakos Mitsotakis		34848567724	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Γιώργος Νικητιάδης	Georgios Nikitiadis	412207436231536	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Carlo Calenda	Siamo Europei	131887960826264	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Eva Kaili	Eva Kaili	13721812367	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Milan Uhrík - poslanec NR SR	Kotleba - Ľudová strana Naše Slovensko	193258414360612	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Fine Gael	Fine Gael	264172043210	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	FPÖ	FPÖ	169051073236170	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	PSOE	PSOE	189318235003	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Stadt Wien	Stadt Wien	110971788921077	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	ZDF heute	ZDF	112784955679	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Neste		1083597725003936	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Lilian Marijnissen	SP	844559615710915	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Mónica Oltra	Compromís	81107269227	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Katapult - Magazin		1511448562405225	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	UNHCR Belgium		948453825344452	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Европейски парламент в България		163350039852	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	L'Agence pour l'Énergie		465425373946253	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	MDM Deutsche Münze		126866220711392	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	The Bamboo Brush Society		1152885191422950	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Veli Paasimaa eduskuntaan		2500363800014955	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Solvari België		118790941561498	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Céréal Bio & Céréal France		1636261843328359	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Région Auvergne-Rhône-Alpes		381564575243650	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	KfW		2267695033248801	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Oatly		585888148224935	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Lidimo		2217464665186092	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	γυρίζουμε		278308089460720	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Oatly		214112085661044	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Transition Energétique		753069428230726	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Mon Energie Verte		252140872017180	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	TOMS		751135974919667	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Fiat Professional France		346353942508593	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	TOMS		290301287805503	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Medici Senza Frontiere		65737832194	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Ecobio OBD		250081085939529	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Department of Foreign Affairs and Trade		449282445418073	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Ecogreen		2207467306235731	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Evitas.it		663358997180553	Facebook	1	1	499999	200000	4999	1000
1k_5k	1k - 5k	Manchester City Council	Manchester City Council	71409503111	Facebook	2	1	487910	210958	4730	1220
1k_5k	1k - 5k	WWF Scotland	WWF Scotland	143664152344192	Facebook	3	1	473804	236903	2738	1370
1k_5k	1k - 5k	PolEXIT		2001582129931761	Facebook	2	1	469262	234631	909	181
1k_5k	1k - 5k	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	1	1	464521	232260	487	97
1k_5k	1k - 5k	Winkler Gyula		1560147330888040	Facebook	1	1	464521	232260	487	97
1k_5k	1k - 5k	Custom Resita Festival		2218037274884370	Facebook	1	1	464521	232260	487	97
1k_5k	1k - 5k	George Simion	George Simion	2212856535602171	Facebook	2	1	464520	185808	975	195
1k_5k	1k - 5k	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	2	1	464520	185808	975	195
1k_5k	1k - 5k	Labour East	The Labour Party	407402162736656	Facebook	7	1	447856	200240	12199	3811
1k_5k	1k - 5k	Clone Evolution		1345821958781389	Facebook	1	1	436439	174576	7768	3884
1k_5k	1k - 5k	Revista QB		1908798559359662	Facebook	1	1	414732	207366	466	93
1k_5k	1k - 5k	Alternativet	Alternativet	676061179094769	Facebook	4	1	410646	196641	7351	2167
1k_5k	1k - 5k	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	6	1	410645	196641	8901	2943
1k_5k	1k - 5k	JW3	JW3	6587671199	Facebook	2	1	408942	171474	4730	1220
1k_5k	1k - 5k	Care2		25852730092	Facebook	2	1	408811	175205	5197	1039
1k_5k	1k - 5k	HC Strache	FPÖ	74865038590	Facebook	2	1	399998	200000	9998	2000
1k_5k	1k - 5k	K-Supermarket		380462231997295	Facebook	2	1	399998	200000	9998	2000
1k_5k	1k - 5k	France Soleil		1928798227141536	Facebook	2	1	399998	200000	9998	2000
1k_5k	1k - 5k	Zero Waste Produce Bags		195587574474388	Facebook	3	1	397956	198979	7920	1584
1k_5k	1k - 5k	European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	1	1	394838	157935	912	456
1k_5k	1k - 5k	Climate-KIC		403370709744295	Facebook	1	1	394838	157935	912	456
1k_5k	1k - 5k	We are the 52%	We are the 52%	466744973727718	Facebook	1	1	394838	157935	912	456
1k_5k	1k - 5k	EU Watch	EU Watch	136146920436020	Facebook	1	1	394838	157935	912	456
1k_5k	1k - 5k	Hoxton Capital Management		353185345195139	Facebook	1	1	394838	157935	912	456
1k_5k	1k - 5k	Aldi Careers UK		793837030669793	Facebook	1	1	394838	157935	912	456
1k_5k	1k - 5k	Assassin's Creed		558006767610457	Facebook	1	1	394838	157935	912	456
1k_5k	1k - 5k	Newry, Mourne and Down District Council		740037796093669	Facebook	1	1	394838	157935	912	456
1k_5k	1k - 5k	Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	1	1	391052	195526	454	90
1k_5k	1k - 5k	Sylwia Spurek		1967695263556184	Facebook	1	1	391052	195526	454	90
1k_5k	1k - 5k	Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	1	1	391052	195526	454	90
1k_5k	1k - 5k	Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	2	1	391051	156420	909	181
1k_5k	1k - 5k	Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	2	1	391051	156420	909	181
1k_5k	1k - 5k	Ali Aminali		1452133531486822	Facebook	1	1	375345	150138	5025	1005
1k_5k	1k - 5k	Scottish Labour Party	Scottish Labour	310039442421596	Facebook	3	1	368891	184446	5643	1677
1k_5k	1k - 5k	Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	3	1	351946	156420	1364	272
1k_5k	1k - 5k	Kospel S.A.		105979422814402	Facebook	3	1	351946	156420	1364	272
1k_5k	1k - 5k	eToro		105255116217636	Facebook	3	1	350409	175205	7796	1559
1k_5k	1k - 5k	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	6	1	333240	166621	15430	3086
1k_5k	1k - 5k	Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	1	1	329975	131990	3817	763
1k_5k	1k - 5k	thortful		812242295466529	Facebook	1	1	329975	131990	3817	763
1k_5k	1k - 5k	Milaap		315603771494	Facebook	1	1	327025	130810	831	415
1k_5k	1k - 5k	USR Diaspora	USR Diaspora	1793510380925494	Facebook	2	1	325164	139356	975	195
1k_5k	1k - 5k	MoneyWeek	MoneyWeek	110326662354766	Facebook	2	1	315869	157935	1825	913
1k_5k	1k - 5k	Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	2	1	315869	157935	1825	913
1k_5k	1k - 5k	Politictee Correct		292246704741314	Facebook	2	1	315869	157935	1825	913
1k_5k	1k - 5k	QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	3	1	315868	157935	2738	1370
1k_5k	1k - 5k	Animal Equality UK		2047806148766050	Facebook	3	1	315868	157935	2738	1370
1k_5k	1k - 5k	Sex og Samfund		250994288337708	Facebook	2	1	300275	150138	10051	2010
1k_5k	1k - 5k	مفوضية اللاجئين		188842724507690	Facebook	1	1	292008	116803	2598	519
1k_5k	1k - 5k	Giving Brush		1945237355733646	Facebook	1	1	292008	116803	2598	519
1k_5k	1k - 5k	Miséricorde pour l'Humanité France		596904657000107	Facebook	1	1	292008	116803	2598	519
1k_5k	1k - 5k	Finance Daily News		2117924301862866	Facebook	1	1	292008	116803	2598	519
1k_5k	1k - 5k	Kirrin Finch		1649330675279629	Facebook	1	1	292008	116803	2598	519
1k_5k	1k - 5k	Smart Money		301938383792173	Facebook	3	1	292007	146004	7796	1559
1k_5k	1k - 5k	Zetland	Zetland	341299649231023	Facebook	1	1	289456	115782	775	387
1k_5k	1k - 5k	SE Energi & Klima		169900309711559	Facebook	1	1	289456	115782	775	387
1k_5k	1k - 5k	Bikezac - By Cobags		292443537522136	Facebook	1	1	289456	115782	775	387
1k_5k	1k - 5k	USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	3	1	278711	139356	1463	292
1k_5k	1k - 5k	IF Metall	IF Metall	108492218918	Facebook	1	1	277702	111081	2571	514
1k_5k	1k - 5k	Johan Nissinen		429354810518636	Facebook	1	1	277702	111081	2571	514
1k_5k	1k - 5k	Liberalerna	Liberalerna	132266740623	Facebook	1	1	277702	111081	2571	514
1k_5k	1k - 5k	Johan Danielsson	LO Sverige	636103536446815	Facebook	1	1	277702	111081	2571	514
1k_5k	1k - 5k	Linköpings kommun	Blomgren David Gunnar	116787001729336	Facebook	1	1	277702	111081	2571	514
1k_5k	1k - 5k	Svenska kyrkans internationella arbete		197334613725511	Facebook	1	1	277702	111081	2571	514
1k_5k	1k - 5k	Stryktipset - Svenska Spel Sport & Casino		310136262442458	Facebook	1	1	277702	111081	2571	514
1k_5k	1k - 5k	SOS Barnbyar		133536819999319	Facebook	1	1	277702	111081	2571	514
1k_5k	1k - 5k	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	1	1	272796	109118	844	337
1k_5k	1k - 5k	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	1	1	272796	109118	844	337
1k_5k	1k - 5k	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	1	1	272796	109118	844	337
1k_5k	1k - 5k	Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	1	1	272796	109118	844	337
1k_5k	1k - 5k	West Midlands Labour	The Labour Party	1243222025739706	Facebook	2	1	263979	131990	7635	1527
1k_5k	1k - 5k	Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	2	1	263979	131990	7635	1527
1k_5k	1k - 5k	Pet Drugs Online		266405059207	Facebook	2	1	263979	131990	7635	1527
1k_5k	1k - 5k	Labour North West	the Labour Party	61950489543	Facebook	2	1	236901	118451	1825	913
1k_5k	1k - 5k	InFacts	InFacts	678120165658753	Facebook	2	1	236901	118451	1825	913
1k_5k	1k - 5k	Liverpool for Europe - Public page	#ProjectHope	521150731417045	Facebook	2	1	236901	118451	1825	913
1k_5k	1k - 5k	National Theatre		9212864972	Facebook	2	1	236901	118451	1825	913
1k_5k	1k - 5k	North of Tyne Combined Authority	Northumberland County Council	1813712485335415	Facebook	3	1	236900	118451	2738	1370
1k_5k	1k - 5k	Greenpeace Polska		32104614789	Facebook	3	1	234630	117315	1364	272
1k_5k	1k - 5k	Games area		2075127812758129	Facebook	2	1	233606	116803	5197	1039
1k_5k	1k - 5k	Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	1	1	232260	92904	487	97
1k_5k	1k - 5k	RMDSZ	RMDSZ	102601499822802	Facebook	1	1	232260	92904	487	97
1k_5k	1k - 5k	Dacian Cioloş	PLUS	107543802616247	Facebook	1	1	232260	92904	487	97
1k_5k	1k - 5k	Video News		329122497569429	Facebook	1	1	232260	92904	487	97
1k_5k	1k - 5k	Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	1	1	232260	92904	487	97
1k_5k	1k - 5k	Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	3	1	232259	116130	1463	292
1k_5k	1k - 5k	Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	2	1	222161	111081	5143	1028
1k_5k	1k - 5k	En bättre framtid		1173808162671999	Facebook	2	1	222161	111081	5143	1028
1k_5k	1k - 5k	Go Climate Neutral	Go Climate Neutral	1797724450537743	Facebook	2	1	222161	111081	5143	1028
1k_5k	1k - 5k	Co-operative Party		7569385657	Facebook	2	1	210956	105479	4730	1220
1k_5k	1k - 5k	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Werner Kogler	Die Grünen	133612666671985	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Piratenpartei	Piratenpartei	149871337782	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Johan Van Overtveldt		275607285891320	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Alperia		200474896635518	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Cowboy		124367788234189	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Työehtoshoppailu		1602354766564898	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Campagne nationale d’économie d’énergie		293095048144707	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Jürgen Todenhöfer		12084075837	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	2 Min Ecologie		433170297221149	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Saine Abondance		2106701562887023	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Pompes à Chaleur		464568377211278	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Prime Énergie		426045577958757	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Mikko Kiesiläinen		993610757425045	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Firmiamo.it		280104908718244	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	SOS-Kinderdörfer weltweit		56497026719	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	WWF Deutschland		218786540044	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Un citoyen 2019		415805709187581	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Le saviez vous ?		170543420313315	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Simulation Energétique		562488297524492	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Luchterhand Literaturverlag		341410458159	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Smart Solutions Qualified people for you		401154619963846	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	SOS Colabora		351877478951783	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Photovoltaik Angebote		154225911862559	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	Web Summit		294067420659309	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	SECIB Immobilier		378027698975144	Facebook	1	1	199999	100000	4999	1000
1k_5k	1k - 5k	CFER		305254440031170	Facebook	2	1	199998	100000	9998	2000
1k_5k	1k - 5k	Give me a Chance		596466710820200	Facebook	2	1	199998	100000	9998	2000
1k_5k	1k - 5k	More In Common		199254923808679	Facebook	2	1	197984	98992	7635	1527
1k_5k	1k - 5k	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	1	1	195525	78210	454	90
1k_5k	1k - 5k	Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	1	1	195525	78210	454	90
1k_5k	1k - 5k	Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	1	1	195525	78210	454	90
1k_5k	1k - 5k	Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	1	1	195525	78210	454	90
1k_5k	1k - 5k	Era Nowych Kobiet by Joanna Przetakiewicz		286813672006320	Facebook	1	1	195525	78210	454	90
1k_5k	1k - 5k	Reform Judaism in Israel		118714234854754	Facebook	2	1	186649	71266	847	169
1k_5k	1k - 5k	Partidul Mișcarea Populară Cluj-Napoca		2081882595470333	Facebook	2	1	185807	92904	975	195
1k_5k	1k - 5k	SNE		1703448029710053	Facebook	2	1	175204	87602	5197	1039
1k_5k	1k - 5k	Dude Dad		154100984604961	Facebook	2	1	175204	87602	5197	1039
1k_5k	1k - 5k	AxiTrader		246531992036010	Facebook	1	1	168221	84111	2620	524
1k_5k	1k - 5k	World Transformation Movement		372125409639	Facebook	1	1	168221	84111	2620	524
1k_5k	1k - 5k	De		934096290121472	Facebook	1	1	168221	84111	2620	524
1k_5k	1k - 5k	Concern Worldwide UK	Concern Worldwide UK	310531132443420	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Jeremy Corbyn	The Labour Party	330250343871	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	LCLC - Lithuanian City of London Club - Londono Sičio Lietuvių Klubas	Lithuanian City of London Club	246201282926079	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	International Animal Rescue	International Animal Rescue 	8539814909	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	City of Chester Conservatives	City of Chester Conservatives	1330632286968061	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Derby City Council	Derby City Council	28750720737	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Reignite	Reignite	702922223165890	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Reprieve	Reprieve	107485499287	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Fairtrade Foundation	The Fairtrade Foundation	88845925295	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Manchester For Europe	Manchester for Europe	1936534083277140	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	SeeMore		1546319045688366	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Bristol for Europe	#ProjectHope	1564824773823879	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	The News Dump	The News Dump	210909392847421	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Scottish Family Party	Scottish Family Party	1313354295370593	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Openreach		134197403966593	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	The Women's Equality Party	The Women's Equality Party	1567955710156124	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	UCU - University and College Union	University and College Union	1446863375581750	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Coalition for Reform in Political Advertising UK	Alex Tait on behalf of The Coalition for Reform in Political Advertising 	275297063168071	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	KATHARINE HAMNETT		322018314523210	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Theresa May	The Conservative Party	1348528641830572	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Disney Junior (UK)		212291995464063	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Notjust		1654288804621331	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Nord-Lock Group		504735979920007	Facebook	1	1	157934	78967	912	456
1k_5k	1k - 5k	Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	3	1	156419	78210	1364	272
1k_5k	1k - 5k	Welsh Labour	Welsh Labour	159670677391384	Facebook	1	1	131989	65995	3817	763
1k_5k	1k - 5k	Bath for Europe	#ProjectHope	341079676234366	Facebook	1	1	131989	65995	3817	763
1k_5k	1k - 5k	Extinction Rebellion		239675493315233	Facebook	1	1	131989	65995	3817	763
1k_5k	1k - 5k	Stockport For Europe	#ProjectHope	1498877030176201	Facebook	1	1	131989	65995	3817	763
1k_5k	1k - 5k	Dorset for Europe	Dorset For Europe	205664403208769	Facebook	1	1	131989	65995	3817	763
1k_5k	1k - 5k	The Charity for Civil Servants		216978845071240	Facebook	1	1	131989	65995	3817	763
1k_5k	1k - 5k	SerpsReviews		198617470161635	Facebook	1	1	131989	65995	3817	763
1k_5k	1k - 5k	First Investments		1363082423819663	Facebook	2	1	118450	47380	1825	913
1k_5k	1k - 5k	The Phoenix comic		103290893094955	Facebook	2	1	118450	47380	1825	913
1k_5k	1k - 5k	International Rescue Committee - Europe		220543443746	Facebook	3	1	118449	23690	2738	1370
1k_5k	1k - 5k	Rosatom Global		1828572300805912	Facebook	1	1	116803	58401	2598	519
1k_5k	1k - 5k	Eclairelavie		475156612973063	Facebook	1	1	116803	58401	2598	519
1k_5k	1k - 5k	FXCM Deutschland		135468543147955	Facebook	1	1	116803	58401	2598	519
1k_5k	1k - 5k	ExxonMobil		925007000949719	Facebook	1	1	116803	58401	2598	519
1k_5k	1k - 5k	SF	SF	74796954245	Facebook	1	1	115782	57891	775	387
1k_5k	1k - 5k	Enhedslisten	Enhedslisten	223040066022	Facebook	1	1	115782	57891	775	387
1k_5k	1k - 5k	Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	1	1	115782	57891	775	387
1k_5k	1k - 5k	SF Amager KBH		262391220488874	Facebook	1	1	115782	57891	775	387
1k_5k	1k - 5k	Naser Khader		1995019340791443	Facebook	1	1	115782	57891	775	387
1k_5k	1k - 5k	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	2	1	115781	57891	1550	775
1k_5k	1k - 5k	Unionen		175656912484553	Facebook	1	1	111080	55540	2571	514
1k_5k	1k - 5k	UNICEF Sverige		59324455950	Facebook	1	1	111080	55540	2571	514
1k_5k	1k - 5k	Forsmarks kärnkraftverk		169746503070808	Facebook	1	1	111080	55540	2571	514
1k_5k	1k - 5k	e.on		369122343101775	Facebook	1	1	111080	55540	2571	514
1k_5k	1k - 5k	Peterborough Labour Party	The Labour Party	927033024024138	Facebook	2	1	105477	40894	4730	1220
1k_5k	1k - 5k	It's Canada Time - itscanadatime		974459525936546	Facebook	3	1	101807	40723	1271	254
1k_5k	1k - 5k	Christian Leysen	Christian Leysen	403864600161608	Facebook	1	1	99999	50000	4999	1000
1k_5k	1k - 5k	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	1	1	99999	50000	4999	1000
1k_5k	1k - 5k	Eco Environnement		189035588239320	Facebook	1	1	99999	50000	4999	1000
1k_5k	1k - 5k	Soluzione Tasse		1678747585696511	Facebook	1	1	99999	50000	4999	1000
1k_5k	1k - 5k	Keimster		395030544181100	Facebook	1	1	99999	50000	4999	1000
1k_5k	1k - 5k	Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	1	1	92903	46452	487	97
1k_5k	1k - 5k	USR Constanța	Uniunea Salvați România filiala Constanta	698760586929790	Facebook	1	1	92903	46452	487	97
1k_5k	1k - 5k	USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	1	1	92903	46452	487	97
1k_5k	1k - 5k	Departamentul pentru Turism - Partidul Social Democrat		339973510194748	Facebook	1	1	92903	46452	487	97
1k_5k	1k - 5k	Consiliul Județean Neamț		277175176075548	Facebook	1	1	92903	46452	487	97
