advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	100_1k	100 - 1k	2	1	56232	11246	591	115
Enhedslisten	Enhedslisten	223040066022	Facebook	100_1k	100 - 1k	2	1	55793	12897	746	172
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	100_1k	100 - 1k	2	1	55545	11109	514	102
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	100_1k	100 - 1k	4	1	55495	22198	114	22
Janka Ochojska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	573994789747274	Facebook	100_1k	100 - 1k	2	1	53917	11959	277	125
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	100_1k	100 - 1k	3	1	52492	11246	606	115
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	100_1k	100 - 1k	2	1	51245	10623	591	115
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	100_1k	100 - 1k	6	1	50000	0	2499	250
DIE LINKE	DIE LINKE	47694585682	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Paola Testori	Paola Testori	658895384568072	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
John Crombez	sp.a	264131406977201	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Lynn Wesenbeek - Lijstduwer Open Vld Europa	Arendsoog	280977886188439	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Frédéric Daerden	Frédéric Charles R Daerden	341897923206486	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Kim De Witte	PVDA	315662412174661	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Compromís	Compromís	194053080624605	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
PvdA Amsterdam	Partij van de Arbeid (PvdA)	170060616402275	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
European Free Alliance	European Free Alliance	46708306425	Facebook	100_1k	100 - 1k	1	1	49999	10000	999	500
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Landtag Rheinland-Pfalz	Landtag Rheinland-Pfalz	1339267256128796	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Miikka-Markus Leskinen europarlamenttiin	Leskinen Miikka-Markus	1964589417153542	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
KPÖ PLUS	KPÖ PLUS	849742871847407	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Federación Socialista Asturiana FSA-PSOE	Federación Socialista Asturiana FSA-PSOE	48426568814	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Sébastien de Jonge	De Jonge Sébastien Edouard	370249413831637	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
PTB	PTB	53838654385	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Werner Kogler	Die Grünen	133612666671985	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Izabela Kloc	Komitet Wyborczy Prawo i Sprawidliwość	171128483067743	Facebook	100_1k	100 - 1k	1	1	49999	10000	232	116
Damiano Bormolini	Enrico Gobbi	286055062304030	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Plaid Cymru	Plaid Cymru	26416930992	Facebook	100_1k	100 - 1k	1	1	49999	10000	577	115
Alessandro Fusacchia	Alessandro Fusacchia	1045017942325647	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	100_1k	100 - 1k	1	1	49999	10000	577	115
Listes Destexhe	Listes Destexhe	983524558703058	Facebook	100_1k	100 - 1k	1	1	49999	10000	499	100
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	100_1k	100 - 1k	4	1	47019	11755	181	36
Poseł Jakub Rutnicki	KKW Koalicja Europejska PO PSL SLD .N Zieloni	222141244609992	Facebook	100_1k	100 - 1k	4	1	47019	11755	181	36
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	100_1k	100 - 1k	1	1	46521	23260	48	9
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	100_1k	100 - 1k	2	1	46520	9304	97	19
USR Hunedoara	Uniunea Salvați România - USR	250986431933338	Facebook	100_1k	100 - 1k	2	1	46520	9304	97	19
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	100_1k	100 - 1k	3	1	43101	9796	136	27
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	100_1k	100 - 1k	3	1	43101	9796	136	27
Uusmaalaisten puolesta ry		AR139371345157816320	Google	100_1k	100 - 1k	4	1	40000	0	1999	200
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	100_1k	100 - 1k	2	1	39183	7836	90	18
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	100_1k	100 - 1k	2	1	39183	7836	90	18
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	100_1k	100 - 1k	2	1	39183	7836	90	18
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	100_1k	100 - 1k	3	1	38880	11109	771	154
Alfahír	Alfahír Hírportál	525574220799452	Facebook	100_1k	100 - 1k	4	1	36996	7399	114	22
Mona Juul	Mona Juul	2079067062409423	Facebook	100_1k	100 - 1k	2	1	34766	8691	155	77
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	100_1k	100 - 1k	2	1	33326	8331	514	102
GMB Union	GMB Union	103295786760891	Facebook	100_1k	100 - 1k	5	1	31791	10098	71	0
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	100_1k	100 - 1k	5	1	31446	7399	143	28
Bündnis 90/Die Grünen Baden-Württemberg		AR17917091730423808	Google	100_1k	100 - 1k	3	1	30000	0	1499	150
Lise Müller	Müller Lise	145989963343	Facebook	100_1k	100 - 1k	1	1	28972	5794	77	38
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	100_1k	100 - 1k	1	1	27772	5554	257	51
MSZP	MSZP	115388925185513	Facebook	100_1k	100 - 1k	2	1	27747	11099	57	11
Tomasz Leśniak	KW Wiosna Roberta Biedronia	397430734381499	Facebook	100_1k	100 - 1k	2	1	23509	5877	90	18
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	100_1k	100 - 1k	2	1	23509	5877	90	18
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
USR Bistrița-Năsăud	Stan Calin	1097122383697273	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
Simona Maria Vlădica	Amerisoft	236992636715917	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
Dacian Cioloş	PLUS	107543802616247	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
USR Deva	Uniunea Salvați România - USR	712674922236299	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
USR Călan	Uniunea Salvați România - USR	1942492232464096	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
USR Hațeg	Uniunea Salvați România - USR	426799654422553	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
USR Filiala Județeană Hunedoara	Uniunea Salvați România - USR	2380746071976634	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	100_1k	100 - 1k	1	1	23260	4652	48	9
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	100_1k	100 - 1k	4	1	22197	5549	114	22
Janika Takatalo		AR113027046556303360	Google	100_1k	100 - 1k	2	1	20000	0	1000	100
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	100_1k	100 - 1k	3	1	20000	0	1000	100
Venstre på Østerbro		AR129592288740376576	Google	100_1k	100 - 1k	2	1	20000	0	1000	100
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Paweł Krutul	Komitet Wyborczy Wiosna Roberta Biedronia	1798798630436202	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Platforma Obywatelska	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Dr Zbigniew Girzyński	KW Prawo i Sprawiedliwość	195400413904081	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Adam Bielan	Adam Bielan	228951150597089	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Paweł Pudłowski	Selectivv	404295586445224	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Janusz Lewandowski	KKW Koalicja Europejska PO PSL SLD N Zieloni	75571183641	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Pokonaj Raka Piersi	Katarzyna Karolina Stachowicz	847950485383153	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Nie Wstydzę Się Jezusa	Nie Wstydzę Się Jezusa	174848285894374	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Jacek Protas	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	130955346972893	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Jarosław Sellin - oficjalna strona	Cityboard Media Sp. z o.o.	251126394921117	Facebook	100_1k	100 - 1k	1	1	19591	3918	45	9
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	100_1k	100 - 1k	1	1	18498	9249	28	5
38 Degrees	38 Degrees	200006375787	Facebook	100_1k	100 - 1k	7	1	18077	5111	99	0
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	100_1k	100 - 1k	15	1	14460	4238	214	0
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	100_1k	100 - 1k	3	1	12948	3699	85	17
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	100_1k	100 - 1k	1	1	10000	0	500	50
Tėvynės Sąjunga – Lietuvos krikščionys demokratai		AR186518403756851200	Google	100_1k	100 - 1k	1	1	10000	0	500	50
Unitas		AR53945888749387776	Google	100_1k	100 - 1k	1	1	10000	0	500	50
Solidarité DéFI		AR156613886504599552	Google	100_1k	100 - 1k	1	1	10000	0	500	50
Eurolapins	Pulse of Europe France	755726434768654	Facebook	100_1k	100 - 1k	1	1	9999	5000	499	100
The Brexit Party	The Brexit Party	230416667843105	Facebook	100_1k	100 - 1k	1	1	9999	5000	577	115
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	100_1k	100 - 1k	2	1	9303	4652	97	19
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	100_1k	100 - 1k	1	1	9249	1849	28	5
Dr. Szoboszlay György Csaba, közszereplő, LMP	Szoboszlay György Csaba	202727753244884	Facebook	100_1k	100 - 1k	1	1	9249	1849	28	5
Indítsuk Be Magyarországot Alapítvány	Indítsuk Be Magyarországot Alapítvány	422399638586608	Facebook	100_1k	100 - 1k	1	1	9249	1849	28	5
School Cuts	National Education Union	871798409656672	Facebook	100_1k	100 - 1k	7	1	8975	1745	99	0
West Midlands Labour	The Labour Party	1243222025739706	Facebook	100_1k	100 - 1k	4	1	8726	2119	57	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	100_1k	100 - 1k	5	1	8726	1745	71	0
Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	100_1k	100 - 1k	2	1	7836	3918	90	18
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	100_1k	100 - 1k	2	1	7836	3918	90	18
InFacts	InFacts	678120165658753	Facebook	100_1k	100 - 1k	2	1	6358	1246	28	0
Alex Salmond	Slainte Media	136191876445102	Facebook	100_1k	100 - 1k	1	1	6233	1246	14	0
Scottish Green Party	Scottish Green Party	17999726169	Facebook	100_1k	100 - 1k	1	1	6233	1246	14	0
Global Optimism	Global Optimism	2062802910474026	Facebook	100_1k	100 - 1k	1	1	6233	1246	14	0
Global Justice Now	Global Justice Now	6707857033	Facebook	100_1k	100 - 1k	1	1	6233	1246	14	0
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	100_1k	100 - 1k	12	1	5982	1122	171	0
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	100_1k	100 - 1k	1	1	5794	2897	77	38
London Green Party	London Green Party	175350485880358	Facebook	100_1k	100 - 1k	9	1	5609	1122	128	0
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	100_1k	100 - 1k	1	1	5554	2777	257	51
Jan Olbrycht	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	153098244704447	Facebook	100_1k	100 - 1k	1	1	3918	1959	45	9
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	100_1k	100 - 1k	1	1	3918	1959	45	9
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	100_1k	100 - 1k	1	1	3918	1959	45	9
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	100_1k	100 - 1k	1	1	3918	1959	45	9
Wolność - Górny Śląsk	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	517179565069513	Facebook	100_1k	100 - 1k	1	1	3918	1959	45	9
Joanna Kopcińska	KW Prawo i Sprawiedliowość	1324558754300684	Facebook	100_1k	100 - 1k	1	1	3918	1959	45	9
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	100_1k	100 - 1k	1	1	3918	1959	45	9
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	100_1k	100 - 1k	3	1	3143	628	12	2
Renew	Renew  Party	1923371311278106	Facebook	100_1k	100 - 1k	6	1	2742	498	85	0
East Midlands Labour	The Labour Party	1104066886293096	Facebook	100_1k	100 - 1k	3	1	2493	872	42	0
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	100_1k	100 - 1k	3	1	2493	872	42	0
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	100_1k	100 - 1k	2	1	2493	1246	28	0
East Midlands Green Party	East Midlands Green Party	135118813311824	Facebook	100_1k	100 - 1k	4	1	2118	748	57	0
Konstanty Radziwiłł	Konstanty Radziwiłł	928240283878303	Facebook	100_1k	100 - 1k	1	1	1958	391	45	9
Justyna Żalek	Komitet Wyborczy KW Prawo i Sprawiedliwość	548488178922480	Facebook	100_1k	100 - 1k	1	1	1958	391	45	9
Yorkshire & the Humber Green Party	Yorkshire & the Humber Green Party	305531639643278	Facebook	100_1k	100 - 1k	2	1	1869	748	28	0
London Labour Party	The Labour Party	474613052643462	Facebook	100_1k	100 - 1k	3	1	1869	374	42	0
Bristol Green Party	The Green Party of England and Wales	249696368936	Facebook	100_1k	100 - 1k	15	1	1868	0	214	0
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	100_1k	100 - 1k	1	1	1849	924	28	5
Burány Sándor	Párbeszéd Magyarországért	739883629458065	Facebook	100_1k	100 - 1k	1	1	1849	924	28	5
Paul Bristow	Conservatives	293864561226540	Facebook	100_1k	100 - 1k	6	1	1744	249	85	0
Animal Welfare Party	Animal Welfare Party	106824832045	Facebook	100_1k	100 - 1k	4	1	1620	623	57	0
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	100_1k	100 - 1k	3	1	1495	623	42	0
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	100_1k	100 - 1k	3	1	1371	249	42	0
Hackney Lib Dems	Hackney Liberal Democrats	138435322972255	Facebook	100_1k	100 - 1k	3	1	1371	249	42	0
West Midlands Green Party	West Midlands Green Party	216024651755822	Facebook	100_1k	100 - 1k	2	1	1246	249	28	0
David Round Independent Candidate for SE England - EU Elections 2019	David Victor Round	2212820298800330	Facebook	100_1k	100 - 1k	2	1	1246	249	28	0
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	100_1k	100 - 1k	1	1	1246	623	14	0
UK Independence Party (UKIP)	UK Independence Party (UKIP)	209101162445115	Facebook	100_1k	100 - 1k	1	1	1246	623	14	0
Lega nel Mondo UK Eire	Anthony John L Scatena	843190192698192	Facebook	100_1k	100 - 1k	1	1	1246	623	14	0
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	100_1k	100 - 1k	1	1	1047	209	4	0
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	100_1k	100 - 1k	1	1	1047	209	4	0
HLAS	První prezidentská	320144481956623	Facebook	100_1k	100 - 1k	1	1	1047	209	4	0
Ondřej Krutílek - kandidát do Evropského parlamentu	ODS	1220066088147062	Facebook	100_1k	100 - 1k	1	1	1047	209	4	0
ODS - Občanská demokratická strana	ODS - Občanská demokratická strana	30575632699	Facebook	100_1k	100 - 1k	1	1	1047	209	4	0
Tristan Gray	Tristan Gray	262125774120331	Facebook	100_1k	100 - 1k	3	1	872	124	42	0
Simon Clarke MP	Simon Clarke	228249960960213	Facebook	100_1k	100 - 1k	2	1	747	124	28	0
Simon Hart MP	Simon Hart MP	914835805358773	Facebook	100_1k	100 - 1k	2	1	747	124	28	0
Peoples Vote West Lancashire	Terence Leonard Brotheridge	679879869119530	Facebook	100_1k	100 - 1k	2	1	747	124	28	0
Larry Sanders Green Party Spokesperson for Health and Social Care	Oxfordshire Green Party	357293541126414	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
Labour North West	The Labour Party	61950489543	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
Torridge & West Devon Conservative Association	Torridge & West Devon Conservatives	1874130146169096	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
UCU Left	UCU Left	926862034008348	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
Westminster & City Lib Dems	Westminster & City Liberal Democrats	947255511978447	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
Evolution Vehicle Leasing	Neal Christopher Glass	460432784693049	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
Warrington for Europe	Warrington for Europe	432194743945772	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
Lib Dem Newswire	Liberal Democrat Newswire	199674550052349	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
SABA Relief & Development Foundation	SABA Relief	401629983213392	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
Trafford Conservatives	Altrincham & Sale West Conservative Association	201951136994785	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
Cllr Karen Lucioni	Karen Lucioni	667909793390787	Facebook	100_1k	100 - 1k	1	1	623	124	14	0
African Wildlife Courses	Jason Alexander Hendry	2345328912417791	Facebook	100_1k	100 - 1k	3	1	373	0	42	0
Cllr Darren Byford - Horbury & South Ossett - Ward 8	Darren Byford	1675627896042124	Facebook	100_1k	100 - 1k	3	1	373	0	42	0
Plaid Cymru Montgomeryshire / Maldwyn	Plaid Cymru Maldwyn 	407476889268616	Facebook	100_1k	100 - 1k	2	1	249	0	28	0
Lancaster Green Councillors	Lancaster Green Councillors	482280301926914	Facebook	100_1k	100 - 1k	2	1	249	0	28	0
Leeds Green Party	Central & Outer Leeds Green Party	161057677319663	Facebook	100_1k	100 - 1k	2	1	249	0	28	0
Greenock & Inverclyde SNP	Mark Saunders	642335515864888	Facebook	100_1k	100 - 1k	2	1	249	0	28	0
Jack Gebhard - Mayor of Morpeth	Jack Gebhard	106346843584832	Facebook	100_1k	100 - 1k	2	1	249	0	28	0
Hartiful - Pins and Patches	Kayleigh Hart	1862783580707663	Facebook	100_1k	100 - 1k	2	1	249	0	28	0
ČSSD	ČSSD	111041662264882	Facebook	100_1k	100 - 1k	1	1	209	104	4	0
Cllr Gillian Sharples	Miss Gillian Frances Sharples	347234755730703	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Southampton Green Party	Joseph  William Cox	347038758816735	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Carmarthenshire Liberal Democrats	Christopher David W Passmore	585876841564510	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Councillor Tom Ashton	Thomas Ashton, Dunscroft, Main Road, Wrangle, Boston, Lincolnshire UK. PE22 9AZ	301790566852530	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
The Jewellery App	Daren Daniels 	330299034102328	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
UKIP Bishop Auckland	ALAN JOJ'Y BREEZE	185015221854196	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
E.U. Thinking: Deal + Dover	cttee of E.U.Thinking: Deal + Dover	1174824375881755	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Perth4Europe	Susannah Clare Rae	1050896375014974	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Gutenberg Unbound	Gutenberg Unbound (apolitical apparel and accessories web-store)	2189982847933458	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Cllr Mike Diamond	Cllr Mike Diamond 	1768404463408418	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Tom McNeil	Thomas Benjamin Mcneil	1799561767025031	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Red Party of Scotland	Red Party of Scotland	405070253350573	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Scottish Borders Green Party	Catriona Isabella Hamilton	386646754850062	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Theberton & Eastbridge Action Group on Sizewell - TEAGS	Theberton & Eastbridge Action Group on Sizewell (TEAGS)	474263022674218	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Abram Ward Labour Party	Alan Darbyshire	1750015101892170	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Cllr Diogo Rodrigues	Diogo Rodrigues	1847912222147101	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Gosport Conservatives	Gosport Conservative Association	252502171807508	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Squirrels Antiques	Alan Harvey Stone	309405686175567	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Bradford on Avon Lib Dems	Chippenham Constituency Liberal Democrats	176178532420023	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Ideal Bradford	Ideal Bradford	229750704107223	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Kennington Community Council	Kennington Shadow Community Council	585914318462112	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Jubilee+	Jubilee+	438366662862174	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Tiverton & Honiton Liberal Democrats	Dr. J Timperley on behalf of Tiverton and Honiton Liberal Democrats	150862338924727	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Andrew Milton - Lib Dems in Kenilworth	Andrew William Milton	230199117574707	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
