advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Lara Comi	Lara Comi	155619044465389	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
sp.a	sp.a	57253967150	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Bundesregierung	Bundesregierung	768905426534529	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Raffaella Bonsangue	Giuseppe Mangano, mandatario elettorale Avv. Raffaella Bonsangue	963373667373045	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Emma Bonino	Emma Bonino	9005388225	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Talking Europe	Diskutier Mit Mir e.V.	316028505828375	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Οι Έλληνες	In Progress	2273336566260671	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Maria Walsh	Fine Gael	883806764992893	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Irene Tinagli	Siamo Europei	142983109068196	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Kristof Hendrickx	Kristof Hendrickx, N-VA	125105154858140	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Forza Italia	Forza Italia	172265396249029	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Grüne Jugend Mecklenburg-Vorpommern	Grüne Jugend Mecklenburg-Vorpommern	199036293467407	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Delhaize	Delhaize	30102123042	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	1k_5k	1k - 5k	1	1	499999	200000	3886	1943
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
1Europa	Peter Glawischnig	320389701908367	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
DGB Bundesvorstand	Deutscher Gewerkschaftsbund (DGB)	147245511963527	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Open Vld Kapellen	Dirk Van Mechelen	491116271027288	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Guy D'haeseleer	Vlaams Belang	1070595116362186	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Le mouvement	~ le mouvement	1030528233746321	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Party of the European Left	Franziska Laskowski	160598290012	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Europäisches Parlament Österreich	Europäisches Parlament Österreich	124468054313069	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Amnistía Internacional España		78151799929	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Commission Européenne en Belgique / Europese Commissie in Belgie	Commission Européenne en Belgique / Europese Commissie in Belgie	295165170561769	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Il golpe Gentiloni		1299858193475119	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	1k_5k	1k - 5k	1	1	499998	200000	3095	1547
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	1k_5k	1k - 5k	1	1	499998	200000	2326	1163
Unite the union	Unite the union	175584152579855	Facebook	1k_5k	1k - 5k	3	1	473804	236903	2738	1370
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	1k_5k	1k - 5k	4	1	469261	195526	1819	363
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	1k_5k	1k - 5k	6	1	469260	172063	2728	545
România în primul rând	Future Innovation	770704223323599	Facebook	1k_5k	1k - 5k	1	1	464521	232260	487	97
Romania #nuepsd	Future Innovation	293215748279337	Facebook	1k_5k	1k - 5k	1	1	464521	232260	487	97
Claudiu Manda	Partidul Social Democrat	199635566715473	Facebook	1k_5k	1k - 5k	2	1	464520	185808	975	195
Norica Nicolai	Increase Digital	121265151226126	Facebook	1k_5k	1k - 5k	2	1	464520	185808	975	195
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	1k_5k	1k - 5k	3	1	462181	184873	6575	1780
Slovenska demokratska stranka		AR170068335415787520	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
Cink, s.r.o.		AR361287976015101952	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
Strana nezávislosti České republiky		AR465054111008555008	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
GroenLinks		AR148211418645135360	Google	1k_5k	1k - 5k	1	1	458979	45897	13769	229
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	1k_5k	1k - 5k	2	1	430156	215078	909	181
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	1k_5k	1k - 5k	3	1	418068	185808	1463	292
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	1k_5k	1k - 5k	2	1	399998	200000	9998	2000
CDU Region Stuttgart	CDU Region Stuttgart	1512459202315535	Facebook	1k_5k	1k - 5k	2	1	399998	200000	9998	2000
London Green Party	London Green Party	175350485880358	Facebook	1k_5k	1k - 5k	1	1	394838	157935	912	456
Scottish National Party (SNP)	the SNP	77249349077	Facebook	1k_5k	1k - 5k	3	1	394836	197419	2738	1370
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	1k_5k	1k - 5k	2	1	391051	156420	909	181
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	1k_5k	1k - 5k	2	1	391051	156420	909	181
Róża Thun	KKW Koalicja Europejska PO PSL SLD .N Zieloni	273260992765744	Facebook	1k_5k	1k - 5k	2	1	391051	156420	909	181
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	1k_5k	1k - 5k	4	1	391050	175973	1819	363
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	1k_5k	1k - 5k	2	1	388782	166621	5143	1028
Mai Mercado	Mai Mercado	397094903687472	Facebook	1k_5k	1k - 5k	1	1	375345	150138	5025	1005
Kuzma Pavlov Jensen	Det Konservative Folkeparti	2798719490153637	Facebook	1k_5k	1k - 5k	1	1	375345	150138	5025	1005
Cosette Chichirău	Uniunea Salvați România - USR	329619180721358	Facebook	1k_5k	1k - 5k	3	1	371615	162582	1463	292
Conservatives	The Conservative Party	8807334278	Facebook	1k_5k	1k - 5k	2	1	369458	139887	4730	1220
SVERIGES SOCIALDEMOKRATISKA ARBETAREPARTI		AR262288773683871744	Google	1k_5k	1k - 5k	8	1	367183	36718	110155	1835
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	1k_5k	1k - 5k	4	1	351945	156420	1819	363
Maggie De Block	Maggie De Block	1410219772556421	Facebook	1k_5k	1k - 5k	3	1	349997	160000	14997	3000
Centerpartiet	Centerpartiet	12690894340	Facebook	1k_5k	1k - 5k	2	1	333242	138851	5143	1028
Daily Mirror	Reach Plc	6149699161	Facebook	1k_5k	1k - 5k	1	1	329975	131990	3817	763
Ruth Davidson	the Scottish Conservative and Unionist Party	242829922425897	Facebook	1k_5k	1k - 5k	1	1	329975	131990	3817	763
Labour South West	The Labour Party	673238736142723	Facebook	1k_5k	1k - 5k	1	1	329975	131990	3817	763
USR Maramureș	USR Maramureș	1750327845246533	Facebook	1k_5k	1k - 5k	2	1	325164	139356	975	195
USR Constanța	Uniunea Salvați România filiala Constanta	698760586929790	Facebook	1k_5k	1k - 5k	2	1	325164	139356	975	195
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	1k_5k	1k - 5k	2	1	315869	157935	1825	913
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	1k_5k	1k - 5k	5	1	315867	110554	4564	2284
KlimatAlert	Wojciech Makowski	342956762998558	Facebook	1k_5k	1k - 5k	3	1	312840	136868	1364	272
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	1k_5k	1k - 5k	3	1	312840	136868	1364	272
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	1k_5k	1k - 5k	5	1	305470	127743	12858	2571
Koen Geens	CD&V	294055357407926	Facebook	1k_5k	1k - 5k	2	1	299998	150000	9998	2000
Jam		299724236866849	Facebook	1k_5k	1k - 5k	1	1	292008	116803	2598	519
Zetland	Zetland	341299649231023	Facebook	1k_5k	1k - 5k	1	1	289456	115782	775	387
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	1k_5k	1k - 5k	4	1	278711	139356	1951	390
Karin Karlsbro - Liberalerna.	Liberalerna	559163754139097	Facebook	1k_5k	1k - 5k	1	1	277702	111081	2571	514
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	1k_5k	1k - 5k	3	1	277701	138851	7715	1543
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	1k_5k	1k - 5k	2	1	273735	117315	909	181
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	1k_5k	1k - 5k	3	1	273735	117315	1364	272
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	1k_5k	1k - 5k	1	1	272796	109118	844	337
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	1k_5k	1k - 5k	1	1	272796	109118	844	337
The Brexit Party	The Brexit Party	230416667843105	Facebook	1k_5k	1k - 5k	7	1	251847	72538	18009	4425
Jeremy Corbyn	The Labour Party	330250343871	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
Labour North West	The Labour Party	61950489543	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
Yorkshire and the Humber Labour Party	the Labour party	1608245282744484	Facebook	1k_5k	1k - 5k	2	1	236901	118451	1825	913
Labour South East	The Labour Party	123817579216	Facebook	1k_5k	1k - 5k	3	1	236900	118451	2738	1370
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Declic	Declic	686190454826244	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Dacian Cioloş	PLUS	107543802616247	Facebook	1k_5k	1k - 5k	1	1	232260	92904	487	97
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	1k_5k	1k - 5k	4	1	231563	98415	3100	1550
BUPL	BUPL	359674067377201	Facebook	1k_5k	1k - 5k	3	1	202617	92626	2325	1162
FDP Baden-Württemberg	FDP Baden-Württemberg	241400009229424	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
John Crombez	sp.a	264131406977201	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Carolin Henseler	Carolin Nicola Henseler	201743000578232	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Team Kurz	Volkspartei	1446536545429987	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Othmar Karas	Volkspartei	395638503864459	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Daniel Freund	Bündnis 90 / Die Grünen Kreisverband Aachen	566872987051379	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Frédérique Ries	Frédérique Ries	121508211203759	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Tiina Heikkinen	Heikkinen Tiina Maria	252243572053482	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Partij Voor De Dieren - Vlaanderen	Vlaams Belang	926587627730432	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Ginés Ruiz Maciá	Podemos Murcia	544345212751615	Facebook	1k_5k	1k - 5k	1	1	199999	100000	4999	1000
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	1k_5k	1k - 5k	3	1	197417	86864	2738	1370
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Marcin Anaszewicz	KW Wiosna Roberta Biedronia	636359833430128	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	1k_5k	1k - 5k	3	1	195525	97763	1364	272
Parlament Europejski - Biuro we Wrocławiu	Parlament Europejski - Biuro we Wrocławiu	426735034064813	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Robert Jarosław Iwaszkiewicz	Marcin Piotr Dudek	1492626540957540	Facebook	1k_5k	1k - 5k	1	1	195525	78210	454	90
Paralela45	Paralela45	89625862971	Facebook	1k_5k	1k - 5k	2	1	185807	92904	975	195
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	1k_5k	1k - 5k	3	1	185807	92904	1463	292
European People’s Party		AR308399267695820800	Google	1k_5k	1k - 5k	4	1	183591	18359	55077	917
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	1k_5k	1k - 5k	4	1	183591	18359	55077	917
Enhedslisten	Enhedslisten	223040066022	Facebook	1k_5k	1k - 5k	2	1	173672	86836	1550	775
Svenskt Näringsliv	Svenskt Näringsliv	90882504375	Facebook	1k_5k	1k - 5k	2	1	166620	83310	5143	1028
Labour East	The Labour Party	407402162736656	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
The UK EU Party	Pierre Edmond Kirk	863185927364896	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
National Education Union	National Education Union	241312696375349	Facebook	1k_5k	1k - 5k	1	1	157934	78967	912	456
Young Liberals	the Liberal Democrats	22610176568	Facebook	1k_5k	1k - 5k	2	1	157933	78967	1825	913
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	1k_5k	1k - 5k	2	1	156420	78210	909	181
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	1k_5k	1k - 5k	3	1	156419	78210	1364	272
Theresa Blegvad, Aarhus Byråd	Venstre, Danmarks Liberale Parti	401991943254934	Facebook	1k_5k	1k - 5k	1	1	150137	75069	5025	1005
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	1k_5k	1k - 5k	3	1	149997	30000	14997	3000
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	1k_5k	1k - 5k	4	1	142283	13769	55077	917
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	1k_5k	1k - 5k	2	1	139355	69678	975	195
Raluca Amariei	USR Sibiu	183087692172986	Facebook	1k_5k	1k - 5k	3	1	139355	69678	1463	292
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	1k_5k	1k - 5k	2	1	138850	61094	5143	1028
Gestion et Action Libérale		AR201311233196949504	Google	1k_5k	1k - 5k	3	1	137693	13769	41308	688
Satu Jaatinen 216		611696415923639	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	1k_5k	1k - 5k	1	1	131989	65995	3817	763
London Labour Party	The Labour Party	474613052643462	Facebook	1k_5k	1k - 5k	2	1	118450	47380	1825	913
Welsh Labour	Welsh Labour	159670677391384	Facebook	1k_5k	1k - 5k	2	1	118450	47380	1825	913
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	1k_5k	1k - 5k	2	1	118450	47380	1825	913
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	1k_5k	1k - 5k	2	1	117314	58657	909	181
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	1k_5k	1k - 5k	2	1	117314	58657	909	181
Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	1k_5k	1k - 5k	2	1	117314	58657	909	181
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	1k_5k	1k - 5k	2	1	117314	58657	909	181
Dominika Chorosińska	Komitet Wyborczy Prawo i Sprawiedliwość	580557092422382	Facebook	1k_5k	1k - 5k	2	1	117314	58657	909	181
Krzysztof Gawkowski	KW Wiosna Roberta Biedronia	268366156599556	Facebook	1k_5k	1k - 5k	3	1	117314	58657	1364	272
Alternativet	Alternativet	676061179094769	Facebook	1k_5k	1k - 5k	1	1	115782	57891	775	387
Morten Helveg Petersen	Morten Helveg Petersen	442403485851495	Facebook	1k_5k	1k - 5k	1	1	115782	57891	775	387
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Plan International Sverige	Plan International Sverige	382243262003	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Grön Ungdom	Grön Ungdom	113234935374946	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Sverige för UNHCR	Viva Media	643137272398136	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
LO Sverige	LO Sverige	163820136238	Facebook	1k_5k	1k - 5k	1	1	111080	55540	2571	514
Bart Somers		596946040405796	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Kokoomus	Kokoomus	201285237101	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Spolu zvíťazíme - ako lepšie žiť	Puskar Peter	112242639386	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Manuela Ripa	Manuela Magda Franca Maria Ripa	271226510199428	Facebook	1k_5k	1k - 5k	1	1	99999	50000	4999	1000
Jakub Kulesza #NowePokolenie	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1494905190821954	Facebook	1k_5k	1k - 5k	2	1	97762	43015	909	181
Tomasz Leśniak	KW Wiosna Roberta Biedronia	397430734381499	Facebook	1k_5k	1k - 5k	4	1	97761	31284	1819	363
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	1k_5k	1k - 5k	3	1	97761	43015	1364	272
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
George Simion	George Simion	2212856535602171	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
USR Sighetu Marmației	USR Maramureș	166649027305554	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Adrian-Claudiu Prisnel	Uniunea Salvați Romania	259825811088447	Facebook	1k_5k	1k - 5k	2	1	92903	46452	975	195
PNL Oradea	PNL Oradea	304085190083197	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
USR Baia Mare	USR Maramureș	376715579846693	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
PSD Cluj 2016		1590115447947153	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
USR Suceava	Uniunea Salvați România	506661762854386	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
USR Tineret		360833174410777	Facebook	1k_5k	1k - 5k	1	1	92903	46452	487	97
Partij van de Arbeid		AR14309319201783808	Google	1k_5k	1k - 5k	2	1	91795	9179	27538	458
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	1k_5k	1k - 5k	2	1	91795	9179	27538	458
The Independent Group (TIG) LTD		AR155046807557111808	Google	1k_5k	1k - 5k	2	1	91795	9179	27538	458
Hämeen Uusi Suunta ry		AR330633591832707072	Google	1k_5k	1k - 5k	2	1	91795	9179	27538	458
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	1k_5k	1k - 5k	2	1	91795	9179	27538	458
Vänsterpartiet		AR104766140818915328	Google	1k_5k	1k - 5k	2	1	91795	9179	27538	458
AHKERIEN AJATUSTEN SEURA RY		AR272140397868744704	Google	1k_5k	1k - 5k	2	1	91795	9179	27538	458
Amnesty International UK	Amnesty International UK	7624294394	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Reignite	Reignite	702922223165890	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
East Midlands Green Party	East Midlands Green Party	135118813311824	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
The Women's Equality Party	The Women's Equality Party	1567955710156124	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Marcin Bosacki	KWW Koalicja Europejska PO PSL SLD .N Zieloni	325783984956664	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Paweł Szramka	KWW Kukiz'15	1469910760001090	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Wioletta Koper-Staszowska - kandydatka do Parlamentu Europejskiego	Komitet Wyborczy Prawo i Sprawiedliwość 	2223341244574915	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Beata Kempa	KW Prawo i Sprawiedliwość	342536459089859	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Dr Zbigniew Girzyński	KW Prawo i Sprawiedliwość	195400413904081	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Piotr Ikonowicz	KKW Lewica Razem - Razem, Unia Pracy, RSS	121066958084066	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Izabela Kloc	Komitet Wyborczy Prawo i Sprawidliwość	171128483067743	Facebook	1k_5k	1k - 5k	2	1	78209	39105	909	181
Dariusz Standerski	KW Wiosna Roberta Biedronia	694438127592755	Facebook	1k_5k	1k - 5k	2	1	78209	39105	909	181
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	1k_5k	1k - 5k	1	1	75068	37534	5025	1005
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
